,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
48,2018-01-03 00:00:00,41.0,100,120,6
49,2018-01-03 01:00:00,38.0,100,120,6
50,2018-01-03 02:00:00,35.0,100,120,6
51,2018-01-03 03:00:00,38.0,100,120,6
52,2018-01-03 04:00:00,37.0,100,120,6
53,2018-01-03 05:00:00,34.0,100,120,6
54,2018-01-03 06:00:00,33.0,100,120,6
55,2018-01-03 07:00:00,33.0,100,120,6
56,2018-01-03 08:00:00,44.0,100,120,6
57,2018-01-03 09:00:00,35.0,100,120,6
58,2018-01-03 10:00:00,37.0,100,120,6
59,2018-01-03 11:00:00,35.0,100,120,6
60,2018-01-03 12:00:00,39.0,100,120,6
61,2018-01-03 13:00:00,40.0,100,120,6
62,2018-01-03 14:00:00,38.0,100,120,6
63,2018-01-03 15:00:00,41.0,100,120,6
64,2018-01-03 16:00:00,50.0,100,120,6
65,2018-01-03 17:00:00,47.0,100,120,6
66,2018-01-03 18:00:00,49.0,100,120,6
67,2018-01-03 19:00:00,48.0,100,120,6
68,2018-01-03 20:00:00,48.0,100,120,6
69,2018-01-03 21:00:00,36.0,100,120,6
70,2018-01-03 22:00:00,43.0,100,120,6
71,2018-01-03 23:00:00,44.0,100,120,6
72,2018-01-04 00:00:00,36.0,100,120,6
73,2018-01-04 01:00:00,37.0,100,120,6
74,2018-01-04 02:00:00,39.0,100,120,6
75,2018-01-04 03:00:00,35.0,100,120,6
76,2018-01-04 04:00:00,35.0,100,120,6
77,2018-01-04 05:00:00,33.0,100,120,6
78,2018-01-04 06:00:00,36.0,100,120,6
79,2018-01-04 07:00:00,39.0,100,120,6
80,2018-01-04 08:00:00,41.0,100,120,6
81,2018-01-04 09:00:00,39.0,100,120,6
82,2018-01-04 10:00:00,44.0,100,120,6
83,2018-01-04 11:00:00,44.0,100,120,6
84,2018-01-04 12:00:00,44.0,100,120,6
85,2018-01-04 13:00:00,44.0,100,120,6
86,2018-01-04 14:00:00,48.0,100,120,6
87,2018-01-04 15:00:00,45.0,100,120,6
88,2018-01-04 16:00:00,45.0,100,120,6
89,2018-01-04 17:00:00,48.0,100,120,6
90,2018-01-04 18:00:00,53.0,100,120,6
91,2018-01-04 19:00:00,48.0,100,120,6
92,2018-01-04 20:00:00,43.0,100,120,6
93,2018-01-04 21:00:00,40.0,100,120,6
94,2018-01-04 22:00:00,46.0,100,120,6
95,2018-01-04 23:00:00,47.0,100,120,6
96,2018-01-05 00:00:00,44.0,100,120,6
97,2018-01-05 01:00:00,38.0,100,120,6
98,2018-01-05 02:00:00,39.0,100,120,6
99,2018-01-05 03:00:00,35.0,100,120,6
100,2018-01-05 04:00:00,34.0,100,120,6
101,2018-01-05 05:00:00,32.0,100,120,6
102,2018-01-05 06:00:00,36.0,100,120,6
103,2018-01-05 07:00:00,38.0,100,120,6
104,2018-01-05 08:00:00,38.0,100,120,6
105,2018-01-05 09:00:00,38.0,100,120,6
106,2018-01-05 10:00:00,41.0,100,120,6
107,2018-01-05 11:00:00,44.0,100,120,6
108,2018-01-05 12:00:00,42.0,100,120,6
109,2018-01-05 13:00:00,40.0,100,120,6
110,2018-01-05 14:00:00,39.0,100,120,6
111,2018-01-05 15:00:00,42.0,100,120,6
112,2018-01-05 16:00:00,46.0,100,120,6
113,2018-01-05 17:00:00,50.0,100,120,6
114,2018-01-05 18:00:00,49.0,100,120,6
115,2018-01-05 19:00:00,53.0,100,120,6
116,2018-01-05 20:00:00,52.0,100,120,6
117,2018-01-05 21:00:00,48.0,100,120,6
118,2018-01-05 22:00:00,43.0,100,120,6
119,2018-01-05 23:00:00,45.0,100,120,6
120,2018-01-06 00:00:00,38.0,100,120,6
121,2018-01-06 01:00:00,39.0,100,120,6
122,2018-01-06 02:00:00,37.0,100,120,6
123,2018-01-06 03:00:00,42.0,100,120,6
124,2018-01-06 04:00:00,39.0,100,120,6
125,2018-01-06 05:00:00,39.0,100,120,6
126,2018-01-06 06:00:00,36.0,100,120,6
127,2018-01-06 07:00:00,39.0,100,120,6
128,2018-01-06 08:00:00,40.0,100,120,6
129,2018-01-06 09:00:00,42.0,100,120,6
130,2018-01-06 10:00:00,50.0,100,120,6
131,2018-01-06 11:00:00,40.0,100,120,6
132,2018-01-06 12:00:00,42.0,100,120,6
133,2018-01-06 13:00:00,44.0,100,120,6
134,2018-01-06 14:00:00,42.0,100,120,6
135,2018-01-06 15:00:00,43.0,100,120,6
136,2018-01-06 16:00:00,44.0,100,120,6
137,2018-01-06 17:00:00,46.0,100,120,6
138,2018-01-06 18:00:00,49.0,100,120,6
139,2018-01-06 19:00:00,45.0,100,120,6
140,2018-01-06 20:00:00,50.0,100,120,6
141,2018-01-06 21:00:00,46.0,100,120,6
142,2018-01-06 22:00:00,42.0,100,120,6
143,2018-01-06 23:00:00,46.0,100,120,6
144,2018-01-07 00:00:00,45.0,100,120,6
145,2018-01-07 01:00:00,41.0,100,120,6
146,2018-01-07 02:00:00,45.0,100,120,6
147,2018-01-07 03:00:00,46.0,100,120,6
148,2018-01-07 04:00:00,47.0,100,120,6
149,2018-01-07 05:00:00,41.0,100,120,6
150,2018-01-07 06:00:00,43.0,100,120,6
151,2018-01-07 07:00:00,44.0,100,120,6
152,2018-01-07 08:00:00,47.0,100,120,6
153,2018-01-07 09:00:00,45.0,100,120,6
154,2018-01-07 10:00:00,45.0,100,120,6
155,2018-01-07 11:00:00,49.0,100,120,6
156,2018-01-07 12:00:00,49.0,100,120,6
157,2018-01-07 13:00:00,50.0,100,120,6
158,2018-01-07 14:00:00,47.0,100,120,6
159,2018-01-07 15:00:00,45.0,100,120,6
160,2018-01-07 16:00:00,48.0,100,120,6
161,2018-01-07 17:00:00,51.0,100,120,6
162,2018-01-07 18:00:00,53.0,100,120,6
163,2018-01-07 19:00:00,49.0,100,120,6
164,2018-01-07 20:00:00,48.0,100,120,6
165,2018-01-07 21:00:00,47.0,100,120,6
166,2018-01-07 22:00:00,45.0,100,120,6
167,2018-01-07 23:00:00,46.0,100,120,6
168,2018-01-08 00:00:00,42.0,100,120,6
169,2018-01-08 01:00:00,42.0,100,120,6
170,2018-01-08 02:00:00,42.0,100,120,6
171,2018-01-08 03:00:00,42.0,100,120,6
172,2018-01-08 04:00:00,39.0,100,120,6
173,2018-01-08 05:00:00,37.0,100,120,6
174,2018-01-08 06:00:00,44.0,100,120,6
175,2018-01-08 07:00:00,42.0,100,120,6
176,2018-01-08 08:00:00,45.0,100,120,6
177,2018-01-08 09:00:00,45.0,100,120,6
178,2018-01-08 10:00:00,43.0,100,120,6
179,2018-01-08 11:00:00,43.0,100,120,6
180,2018-01-08 12:00:00,38.0,100,120,6
181,2018-01-08 13:00:00,37.0,100,120,6
182,2018-01-08 14:00:00,34.0,100,120,6
183,2018-01-08 15:00:00,37.0,100,120,6
184,2018-01-08 16:00:00,44.0,100,120,6
185,2018-01-08 17:00:00,47.0,100,120,6
186,2018-01-08 18:00:00,54.0,100,120,6
187,2018-01-08 19:00:00,54.0,100,120,6
188,2018-01-08 20:00:00,49.0,100,120,6
189,2018-01-08 21:00:00,46.0,100,120,6
190,2018-01-08 22:00:00,48.0,100,120,6
191,2018-01-08 23:00:00,47.0,100,120,6
192,2018-01-09 00:00:00,44.0,100,120,6
193,2018-01-09 01:00:00,43.0,100,120,6
194,2018-01-09 02:00:00,42.0,100,120,6
195,2018-01-09 03:00:00,41.0,100,120,6
196,2018-01-09 04:00:00,42.0,100,120,6
197,2018-01-09 05:00:00,43.0,100,120,6
198,2018-01-09 06:00:00,44.0,100,120,6
199,2018-01-09 07:00:00,45.0,100,120,6
200,2018-01-09 08:00:00,49.0,100,120,6
201,2018-01-09 09:00:00,44.0,100,120,6
202,2018-01-09 10:00:00,48.0,100,120,6
203,2018-01-09 11:00:00,47.0,100,120,6
204,2018-01-09 12:00:00,43.0,100,120,6
205,2018-01-09 13:00:00,43.0,100,120,6
206,2018-01-09 14:00:00,43.0,100,120,6
207,2018-01-09 15:00:00,43.0,100,120,6
208,2018-01-09 16:00:00,48.0,100,120,6
209,2018-01-09 17:00:00,51.0,100,120,6
210,2018-01-09 18:00:00,50.0,100,120,6
211,2018-01-09 19:00:00,50.0,100,120,6
212,2018-01-09 20:00:00,51.0,100,120,6
213,2018-01-09 21:00:00,53.0,100,120,6
214,2018-01-09 22:00:00,53.0,100,120,6
215,2018-01-09 23:00:00,46.0,100,120,6
216,2018-01-10 00:00:00,43.0,100,120,6
217,2018-01-10 01:00:00,40.0,100,120,6
218,2018-01-10 02:00:00,42.0,100,120,6
219,2018-01-10 03:00:00,39.0,100,120,6
220,2018-01-10 04:00:00,36.0,100,120,6
221,2018-01-10 05:00:00,37.0,100,120,6
222,2018-01-10 06:00:00,41.0,100,120,6
223,2018-01-10 07:00:00,43.0,100,120,6
224,2018-01-10 08:00:00,44.0,100,120,6
225,2018-01-10 09:00:00,43.0,100,120,6
226,2018-01-10 10:00:00,44.0,100,120,6
227,2018-01-10 11:00:00,46.0,100,120,6
228,2018-01-10 12:00:00,42.0,100,120,6
229,2018-01-10 13:00:00,48.0,100,120,6
230,2018-01-10 14:00:00,50.0,100,120,6
231,2018-01-10 15:00:00,45.0,100,120,6
232,2018-01-10 16:00:00,49.0,100,120,6
233,2018-01-10 17:00:00,48.0,100,120,6
234,2018-01-10 18:00:00,49.0,100,120,6
235,2018-01-10 19:00:00,55.0,100,120,6
236,2018-01-10 20:00:00,48.0,100,120,6
237,2018-01-10 21:00:00,48.0,100,120,6
238,2018-01-10 22:00:00,49.0,100,120,6
239,2018-01-10 23:00:00,46.0,100,120,6
240,2018-01-11 00:00:00,40.0,100,120,6
241,2018-01-11 01:00:00,39.0,100,120,6
242,2018-01-11 02:00:00,41.0,100,120,6
243,2018-01-11 03:00:00,42.0,100,120,6
244,2018-01-11 04:00:00,40.0,100,120,6
245,2018-01-11 05:00:00,38.0,100,120,6
246,2018-01-11 06:00:00,40.0,100,120,6
247,2018-01-11 07:00:00,46.0,100,120,6
248,2018-01-11 08:00:00,50.0,100,120,6
249,2018-01-11 09:00:00,47.0,100,120,6
250,2018-01-11 10:00:00,44.0,100,120,6
251,2018-01-11 11:00:00,46.0,100,120,6
252,2018-01-11 12:00:00,46.0,100,120,6
253,2018-01-11 13:00:00,42.0,100,120,6
254,2018-01-11 14:00:00,46.0,100,120,6
255,2018-01-11 15:00:00,46.0,100,120,6
256,2018-01-11 16:00:00,49.0,100,120,6
257,2018-01-11 17:00:00,50.0,100,120,6
258,2018-01-11 18:00:00,53.0,100,120,6
259,2018-01-11 19:00:00,51.0,100,120,6
260,2018-01-11 20:00:00,53.0,100,120,6
261,2018-01-11 21:00:00,47.0,100,120,6
262,2018-01-11 22:00:00,52.0,100,120,6
263,2018-01-11 23:00:00,43.0,100,120,6
264,2018-01-12 00:00:00,41.0,100,120,6
265,2018-01-12 01:00:00,41.0,100,120,6
266,2018-01-12 02:00:00,42.0,100,120,6
267,2018-01-12 03:00:00,39.0,100,120,6
268,2018-01-12 04:00:00,40.0,100,120,6
269,2018-01-12 05:00:00,40.0,100,120,6
270,2018-01-12 06:00:00,41.0,100,120,6
271,2018-01-12 07:00:00,49.0,100,120,6
272,2018-01-12 08:00:00,48.0,100,120,6
273,2018-01-12 09:00:00,46.0,100,120,6
274,2018-01-12 10:00:00,50.0,100,120,6
275,2018-01-12 11:00:00,47.0,100,120,6
276,2018-01-12 12:00:00,45.0,100,120,6
277,2018-01-12 13:00:00,46.0,100,120,6
278,2018-01-12 14:00:00,50.0,100,120,6
279,2018-01-12 15:00:00,51.0,100,120,6
280,2018-01-12 16:00:00,50.0,100,120,6
281,2018-01-12 17:00:00,54.0,100,120,6
282,2018-01-12 18:00:00,55.0,100,120,6
283,2018-01-12 19:00:00,53.0,100,120,6
284,2018-01-12 20:00:00,50.0,100,120,6
285,2018-01-12 21:00:00,47.0,100,120,6
286,2018-01-12 22:00:00,46.0,100,120,6
287,2018-01-12 23:00:00,44.0,100,120,6
288,2018-01-13 00:00:00,41.0,100,120,6
289,2018-01-13 01:00:00,40.0,100,120,6
290,2018-01-13 02:00:00,42.0,100,120,6
291,2018-01-13 03:00:00,42.0,100,120,6
292,2018-01-13 04:00:00,45.0,100,120,6
293,2018-01-13 05:00:00,39.0,100,120,6
294,2018-01-13 06:00:00,41.0,100,120,6
295,2018-01-13 07:00:00,41.0,100,120,6
296,2018-01-13 08:00:00,46.0,100,120,6
297,2018-01-13 09:00:00,47.0,100,120,6
298,2018-01-13 10:00:00,48.0,100,120,6
299,2018-01-13 11:00:00,47.0,100,120,6
300,2018-01-13 12:00:00,49.0,100,120,6
301,2018-01-13 13:00:00,46.0,100,120,6
302,2018-01-13 14:00:00,40.0,100,120,6
303,2018-01-13 15:00:00,41.0,100,120,6
304,2018-01-13 16:00:00,47.0,100,120,6
305,2018-01-13 17:00:00,47.0,100,120,6
306,2018-01-13 18:00:00,46.0,100,120,6
307,2018-01-13 19:00:00,47.0,100,120,6
308,2018-01-13 20:00:00,50.0,100,120,6
309,2018-01-13 21:00:00,45.0,100,120,6
310,2018-01-13 22:00:00,39.0,100,120,6
311,2018-01-13 23:00:00,40.0,100,120,6
312,2018-01-14 00:00:00,37.0,100,120,6
313,2018-01-14 01:00:00,36.0,100,120,6
314,2018-01-14 02:00:00,37.0,100,120,6
315,2018-01-14 03:00:00,39.0,100,120,6
316,2018-01-14 04:00:00,38.0,100,120,6
317,2018-01-14 05:00:00,38.0,100,120,6
318,2018-01-14 06:00:00,36.0,100,120,6
319,2018-01-14 07:00:00,38.0,100,120,6
320,2018-01-14 08:00:00,42.0,100,120,6
321,2018-01-14 09:00:00,42.0,100,120,6
322,2018-01-14 10:00:00,43.0,100,120,6
323,2018-01-14 11:00:00,49.0,100,120,6
324,2018-01-14 12:00:00,48.0,100,120,6
325,2018-01-14 13:00:00,46.0,100,120,6
326,2018-01-14 14:00:00,46.0,100,120,6
327,2018-01-14 15:00:00,50.0,100,120,6
328,2018-01-14 16:00:00,46.0,100,120,6
329,2018-01-14 17:00:00,45.0,100,120,6
330,2018-01-14 18:00:00,47.0,100,120,6
331,2018-01-14 19:00:00,47.0,100,120,6
332,2018-01-14 20:00:00,51.0,100,120,6
333,2018-01-14 21:00:00,42.0,100,120,6
334,2018-01-14 22:00:00,39.0,100,120,6
335,2018-01-14 23:00:00,43.0,100,120,6
336,2018-01-15 00:00:00,36.0,100,120,6
337,2018-01-15 01:00:00,38.0,100,120,6
338,2018-01-15 02:00:00,39.0,100,120,6
339,2018-01-15 03:00:00,35.0,100,120,6
340,2018-01-15 04:00:00,33.0,100,120,6
341,2018-01-15 05:00:00,36.0,100,120,6
342,2018-01-15 06:00:00,37.0,100,120,6
343,2018-01-15 07:00:00,41.0,100,120,6
344,2018-01-15 08:00:00,43.0,100,120,6
345,2018-01-15 09:00:00,47.0,100,120,6
346,2018-01-15 10:00:00,47.0,100,120,6
347,2018-01-15 11:00:00,44.0,100,120,6
348,2018-01-15 12:00:00,40.0,100,120,6
349,2018-01-15 13:00:00,43.0,100,120,6
350,2018-01-15 14:00:00,46.0,100,120,6
351,2018-01-15 15:00:00,46.0,100,120,6
352,2018-01-15 16:00:00,46.0,100,120,6
353,2018-01-15 17:00:00,47.0,100,120,6
354,2018-01-15 18:00:00,50.0,100,120,6
355,2018-01-15 19:00:00,45.0,100,120,6
356,2018-01-15 20:00:00,49.0,100,120,6
357,2018-01-15 21:00:00,51.0,100,120,6
358,2018-01-15 22:00:00,48.0,100,120,6
359,2018-01-15 23:00:00,49.0,100,120,6
360,2018-01-16 00:00:00,44.0,100,120,6
361,2018-01-16 01:00:00,38.0,100,120,6
362,2018-01-16 02:00:00,37.0,100,120,6
363,2018-01-16 03:00:00,37.0,100,120,6
364,2018-01-16 04:00:00,38.0,100,120,6
365,2018-01-16 05:00:00,36.0,100,120,6
366,2018-01-16 06:00:00,38.0,100,120,6
367,2018-01-16 07:00:00,38.0,100,120,6
368,2018-01-16 08:00:00,45.0,100,120,6
369,2018-01-16 09:00:00,44.0,100,120,6
370,2018-01-16 10:00:00,41.0,100,120,6
371,2018-01-16 11:00:00,39.0,100,120,6
372,2018-01-16 12:00:00,36.0,100,120,6
373,2018-01-16 13:00:00,35.0,100,120,6
374,2018-01-16 14:00:00,34.0,100,120,6
375,2018-01-16 15:00:00,42.0,100,120,6
376,2018-01-16 16:00:00,41.0,100,120,6
377,2018-01-16 17:00:00,44.0,100,120,6
378,2018-01-16 18:00:00,45.0,100,120,6
379,2018-01-16 19:00:00,49.0,100,120,6
380,2018-01-16 20:00:00,46.0,100,120,6
381,2018-01-16 21:00:00,45.0,100,120,6
382,2018-01-16 22:00:00,48.0,100,120,6
383,2018-01-16 23:00:00,47.0,100,120,6
384,2018-01-17 00:00:00,39.0,100,120,6
385,2018-01-17 01:00:00,38.0,100,120,6
386,2018-01-17 02:00:00,34.0,100,120,6
387,2018-01-17 03:00:00,37.0,100,120,6
388,2018-01-17 04:00:00,37.0,100,120,6
389,2018-01-17 05:00:00,34.0,100,120,6
390,2018-01-17 06:00:00,39.0,100,120,6
391,2018-01-17 07:00:00,43.0,100,120,6
392,2018-01-17 08:00:00,49.0,100,120,6
393,2018-01-17 09:00:00,43.0,100,120,6
394,2018-01-17 10:00:00,40.0,100,120,6
395,2018-01-17 11:00:00,47.0,100,120,6
396,2018-01-17 12:00:00,41.0,100,120,6
397,2018-01-17 13:00:00,37.0,100,120,6
398,2018-01-17 14:00:00,42.0,100,120,6
399,2018-01-17 15:00:00,42.0,100,120,6
400,2018-01-17 16:00:00,48.0,100,120,6
401,2018-01-17 17:00:00,47.0,100,120,6
402,2018-01-17 18:00:00,52.0,100,120,6
403,2018-01-17 19:00:00,52.0,100,120,6
404,2018-01-17 20:00:00,51.0,100,120,6
405,2018-01-17 21:00:00,48.0,100,120,6
406,2018-01-17 22:00:00,44.0,100,120,6
407,2018-01-17 23:00:00,48.0,100,120,6
408,2018-01-18 00:00:00,44.0,100,120,6
409,2018-01-18 01:00:00,39.0,100,120,6
410,2018-01-18 02:00:00,43.0,100,120,6
411,2018-01-18 03:00:00,46.0,100,120,6
412,2018-01-18 04:00:00,40.0,100,120,6
413,2018-01-18 05:00:00,41.0,100,120,6
414,2018-01-18 06:00:00,42.0,100,120,6
415,2018-01-18 07:00:00,41.0,100,120,6
416,2018-01-18 08:00:00,46.0,100,120,6
417,2018-01-18 09:00:00,47.0,100,120,6
418,2018-01-18 10:00:00,46.0,100,120,6
419,2018-01-18 11:00:00,41.0,100,120,6
420,2018-01-18 12:00:00,42.0,100,120,6
421,2018-01-18 13:00:00,41.0,100,120,6
422,2018-01-18 14:00:00,43.0,100,120,6
423,2018-01-18 15:00:00,44.0,100,120,6
424,2018-01-18 16:00:00,47.0,100,120,6
425,2018-01-18 17:00:00,46.0,100,120,6
426,2018-01-18 18:00:00,47.0,100,120,6
427,2018-01-18 19:00:00,52.0,100,120,6
428,2018-01-18 20:00:00,54.0,100,120,6
429,2018-01-18 21:00:00,54.0,100,120,6
430,2018-01-18 22:00:00,48.0,100,120,6
431,2018-01-18 23:00:00,47.0,100,120,6
432,2018-01-19 00:00:00,42.0,100,120,6
433,2018-01-19 01:00:00,40.0,100,120,6
434,2018-01-19 02:00:00,40.0,100,120,6
435,2018-01-19 03:00:00,40.0,100,120,6
436,2018-01-19 04:00:00,40.0,100,120,6
437,2018-01-19 05:00:00,37.0,100,120,6
438,2018-01-19 06:00:00,38.0,100,120,6
439,2018-01-19 07:00:00,45.0,100,120,6
440,2018-01-19 08:00:00,43.0,100,120,6
441,2018-01-19 09:00:00,42.0,100,120,6
442,2018-01-19 10:00:00,45.0,100,120,6
443,2018-01-19 11:00:00,42.0,100,120,6
444,2018-01-19 12:00:00,50.0,100,120,6
445,2018-01-19 13:00:00,48.0,100,120,6
446,2018-01-19 14:00:00,45.0,100,120,6
447,2018-01-19 15:00:00,42.0,100,120,6
448,2018-01-19 16:00:00,45.0,100,120,6
449,2018-01-19 17:00:00,48.0,100,120,6
450,2018-01-19 18:00:00,50.0,100,120,6
451,2018-01-19 19:00:00,50.0,100,120,6
452,2018-01-19 20:00:00,57.0,100,120,6
453,2018-01-19 21:00:00,46.0,100,120,6
454,2018-01-19 22:00:00,47.0,100,120,6
455,2018-01-19 23:00:00,46.0,100,120,6
456,2018-01-20 00:00:00,39.0,100,120,6
457,2018-01-20 01:00:00,36.0,100,120,6
458,2018-01-20 02:00:00,39.0,100,120,6
459,2018-01-20 03:00:00,39.0,100,120,6
460,2018-01-20 04:00:00,39.0,100,120,6
461,2018-01-20 05:00:00,38.0,100,120,6
462,2018-01-20 06:00:00,37.0,100,120,6
463,2018-01-20 07:00:00,38.0,100,120,6
464,2018-01-20 08:00:00,42.0,100,120,6
465,2018-01-20 09:00:00,40.0,100,120,6
466,2018-01-20 10:00:00,41.0,100,120,6
467,2018-01-20 11:00:00,45.0,100,120,6
468,2018-01-20 12:00:00,40.0,100,120,6
469,2018-01-20 13:00:00,44.0,100,120,6
470,2018-01-20 14:00:00,43.0,100,120,6
471,2018-01-20 15:00:00,41.0,100,120,6
472,2018-01-20 16:00:00,45.0,100,120,6
473,2018-01-20 17:00:00,49.0,100,120,6
474,2018-01-20 18:00:00,49.0,100,120,6
475,2018-01-20 19:00:00,48.0,100,120,6
476,2018-01-20 20:00:00,55.0,100,120,6
477,2018-01-20 21:00:00,53.0,100,120,6
478,2018-01-20 22:00:00,42.0,100,120,6
479,2018-01-20 23:00:00,42.0,100,120,6
480,2018-01-21 00:00:00,42.0,100,120,6
481,2018-01-21 01:00:00,43.0,100,120,6
482,2018-01-21 02:00:00,35.0,100,120,6
483,2018-01-21 03:00:00,37.0,100,120,6
484,2018-01-21 04:00:00,36.0,100,120,6
485,2018-01-21 05:00:00,36.0,100,120,6
486,2018-01-21 06:00:00,37.0,100,120,6
487,2018-01-21 07:00:00,40.0,100,120,6
488,2018-01-21 08:00:00,39.0,100,120,6
489,2018-01-21 09:00:00,41.0,100,120,6
490,2018-01-21 10:00:00,41.0,100,120,6
491,2018-01-21 11:00:00,49.0,100,120,6
492,2018-01-21 12:00:00,49.0,100,120,6
493,2018-01-21 13:00:00,46.0,100,120,6
494,2018-01-21 14:00:00,44.0,100,120,6
495,2018-01-21 15:00:00,45.0,100,120,6
496,2018-01-21 16:00:00,43.0,100,120,6
497,2018-01-21 17:00:00,48.0,100,120,6
498,2018-01-21 18:00:00,47.0,100,120,6
499,2018-01-21 19:00:00,48.0,100,120,6
500,2018-01-21 20:00:00,46.0,100,120,6
501,2018-01-21 21:00:00,43.0,100,120,6
502,2018-01-21 22:00:00,46.0,100,120,6
503,2018-01-21 23:00:00,47.0,100,120,6
504,2018-01-22 00:00:00,41.0,100,120,6
505,2018-01-22 01:00:00,35.0,100,120,6
506,2018-01-22 02:00:00,39.0,100,120,6
507,2018-01-22 03:00:00,38.0,100,120,6
508,2018-01-22 04:00:00,36.0,100,120,6
509,2018-01-22 05:00:00,36.0,100,120,6
510,2018-01-22 06:00:00,39.0,100,120,6
511,2018-01-22 07:00:00,38.0,100,120,6
512,2018-01-22 08:00:00,44.0,100,120,6
513,2018-01-22 09:00:00,42.0,100,120,6
514,2018-01-22 10:00:00,42.0,100,120,6
515,2018-01-22 11:00:00,47.0,100,120,6
516,2018-01-22 12:00:00,42.0,100,120,6
517,2018-01-22 13:00:00,37.0,100,120,6
518,2018-01-22 14:00:00,39.0,100,120,6
519,2018-01-22 15:00:00,40.0,100,120,6
520,2018-01-22 16:00:00,47.0,100,120,6
521,2018-01-22 17:00:00,51.0,100,120,6
522,2018-01-22 18:00:00,47.0,100,120,6
523,2018-01-22 19:00:00,46.0,100,120,6
524,2018-01-22 20:00:00,51.0,100,120,6
525,2018-01-22 21:00:00,49.0,100,120,6
526,2018-01-22 22:00:00,47.0,100,120,6
527,2018-01-22 23:00:00,46.0,100,120,6
528,2018-01-23 00:00:00,40.0,100,120,6
529,2018-01-23 01:00:00,39.0,100,120,6
530,2018-01-23 02:00:00,38.0,100,120,6
531,2018-01-23 03:00:00,37.0,100,120,6
532,2018-01-23 04:00:00,35.0,100,120,6
533,2018-01-23 05:00:00,34.0,100,120,6
534,2018-01-23 06:00:00,38.0,100,120,6
535,2018-01-23 07:00:00,38.0,100,120,6
536,2018-01-23 08:00:00,42.0,100,120,6
537,2018-01-23 09:00:00,41.0,100,120,6
538,2018-01-23 10:00:00,38.0,100,120,6
539,2018-01-23 11:00:00,42.0,100,120,6
540,2018-01-23 12:00:00,42.0,100,120,6
541,2018-01-23 13:00:00,39.0,100,120,6
542,2018-01-23 14:00:00,40.0,100,120,6
543,2018-01-23 15:00:00,42.0,100,120,6
544,2018-01-23 16:00:00,48.0,100,120,6
545,2018-01-23 17:00:00,42.0,100,120,6
546,2018-01-23 18:00:00,38.0,100,120,6
547,2018-01-23 19:00:00,48.0,100,120,6
548,2018-01-23 20:00:00,45.0,100,120,6
549,2018-01-23 21:00:00,42.0,100,120,6
550,2018-01-23 22:00:00,43.0,100,120,6
551,2018-01-23 23:00:00,42.0,100,120,6
552,2018-01-24 00:00:00,35.0,100,120,6
553,2018-01-24 01:00:00,32.0,100,120,6
554,2018-01-24 02:00:00,34.0,100,120,6
