;sourceId;referenceTime;elementId;value;unit;timeOffset
79;SN41005:0;2018-01-01 13:10:00;air_temperature;4.8;degC;PT0H
80;SN41005:0;2018-01-01 13:20:00;air_temperature;4.8;degC;PT0H
81;SN41005:0;2018-01-01 13:30:00;air_temperature;4.8;degC;PT0H
82;SN41005:0;2018-01-01 13:40:00;air_temperature;4.7;degC;PT0H
83;SN41005:0;2018-01-01 13:50:00;air_temperature;4.7;degC;PT0H
84;SN41005:0;2018-01-01 14:00:00;air_temperature;4.5;degC;PT0H
85;SN41005:0;2018-01-01 14:10:00;air_temperature;4.4;degC;PT0H
86;SN41005:0;2018-01-01 14:20:00;air_temperature;4.4;degC;PT0H
87;SN41005:0;2018-01-01 14:30:00;air_temperature;4.1;degC;PT0H
88;SN41005:0;2018-01-01 14:40:00;air_temperature;4.1;degC;PT0H
89;SN41005:0;2018-01-01 14:50:00;air_temperature;4.4;degC;PT0H
90;SN41005:0;2018-01-01 15:00:00;air_temperature;4.2;degC;PT0H
91;SN41005:0;2018-01-01 15:10:00;air_temperature;4.1;degC;PT0H
92;SN41005:0;2018-01-01 15:20:00;air_temperature;4.2;degC;PT0H
93;SN41005:0;2018-01-01 15:30:00;air_temperature;4.1;degC;PT0H
94;SN41005:0;2018-01-01 15:40:00;air_temperature;4.2;degC;PT0H
95;SN41005:0;2018-01-01 15:50:00;air_temperature;4.2;degC;PT0H
96;SN41005:0;2018-01-01 16:00:00;air_temperature;4.3;degC;PT0H
97;SN41005:0;2018-01-01 16:10:00;air_temperature;4.4;degC;PT0H
98;SN41005:0;2018-01-01 16:20:00;air_temperature;4.2;degC;PT0H
99;SN41005:0;2018-01-01 16:30:00;air_temperature;4.3;degC;PT0H
100;SN41005:0;2018-01-01 16:40:00;air_temperature;4.2;degC;PT0H
101;SN41005:0;2018-01-01 16:50:00;air_temperature;4.0;degC;PT0H
102;SN41005:0;2018-01-01 17:00:00;air_temperature;3.9;degC;PT0H
103;SN41005:0;2018-01-01 17:10:00;air_temperature;3.9;degC;PT0H
104;SN41005:0;2018-01-01 17:20:00;air_temperature;3.6;degC;PT0H
105;SN41005:0;2018-01-01 17:30:00;air_temperature;3.5;degC;PT0H
106;SN41005:0;2018-01-01 17:40:00;air_temperature;3.4;degC;PT0H
107;SN41005:0;2018-01-01 17:50:00;air_temperature;3.3;degC;PT0H
108;SN41005:0;2018-01-01 18:00:00;air_temperature;3.3;degC;PT0H
109;SN41005:0;2018-01-01 18:10:00;air_temperature;3.5;degC;PT0H
110;SN41005:0;2018-01-01 18:20:00;air_temperature;3.7;degC;PT0H
111;SN41005:0;2018-01-01 18:30:00;air_temperature;3.8;degC;PT0H
112;SN41005:0;2018-01-01 18:40:00;air_temperature;3.8;degC;PT0H
113;SN41005:0;2018-01-01 18:50:00;air_temperature;3.7;degC;PT0H
114;SN41005:0;2018-01-01 19:00:00;air_temperature;3.7;degC;PT0H
115;SN41005:0;2018-01-01 19:10:00;air_temperature;3.6;degC;PT0H
116;SN41005:0;2018-01-01 19:20:00;air_temperature;3.5;degC;PT0H
117;SN41005:0;2018-01-01 19:30:00;air_temperature;3.3;degC;PT0H
118;SN41005:0;2018-01-01 19:40:00;air_temperature;3.2;degC;PT0H
119;SN41005:0;2018-01-01 19:50:00;air_temperature;3.1;degC;PT0H
120;SN41005:0;2018-01-01 20:00:00;air_temperature;3.1;degC;PT0H
121;SN41005:0;2018-01-01 20:10:00;air_temperature;3.0;degC;PT0H
122;SN41005:0;2018-01-01 20:20:00;air_temperature;2.9;degC;PT0H
123;SN41005:0;2018-01-01 20:30:00;air_temperature;2.9;degC;PT0H
124;SN41005:0;2018-01-01 20:40:00;air_temperature;2.7;degC;PT0H
125;SN41005:0;2018-01-01 20:50:00;air_temperature;2.8;degC;PT0H
126;SN41005:0;2018-01-01 21:00:00;air_temperature;2.7;degC;PT0H
127;SN41005:0;2018-01-01 21:10:00;air_temperature;2.6;degC;PT0H
128;SN41005:0;2018-01-01 21:20:00;air_temperature;2.6;degC;PT0H
129;SN41005:0;2018-01-01 21:30:00;air_temperature;2.7;degC;PT0H
130;SN41005:0;2018-01-01 21:40:00;air_temperature;2.6;degC;PT0H
131;SN41005:0;2018-01-01 21:50:00;air_temperature;2.7;degC;PT0H
132;SN41005:0;2018-01-01 22:00:00;air_temperature;2.6;degC;PT0H
133;SN41005:0;2018-01-01 22:10:00;air_temperature;2.6;degC;PT0H
134;SN41005:0;2018-01-01 22:20:00;air_temperature;2.8;degC;PT0H
135;SN41005:0;2018-01-01 22:30:00;air_temperature;2.6;degC;PT0H
136;SN41005:0;2018-01-01 22:40:00;air_temperature;2.4;degC;PT0H
137;SN41005:0;2018-01-01 22:50:00;air_temperature;2.2;degC;PT0H
138;SN41005:0;2018-01-01 23:00:00;air_temperature;2.0;degC;PT0H
139;SN41005:0;2018-01-01 23:10:00;air_temperature;1.9;degC;PT0H
140;SN41005:0;2018-01-01 23:20:00;air_temperature;1.9;degC;PT0H
141;SN41005:0;2018-01-01 23:30:00;air_temperature;1.7;degC;PT0H
142;SN41005:0;2018-01-01 23:40:00;air_temperature;1.4;degC;PT0H
143;SN41005:0;2018-01-01 23:50:00;air_temperature;1.5;degC;PT0H
144;SN41005:0;2018-01-02 00:00:00;air_temperature;1.5;degC;PT0H
145;SN41005:0;2018-01-02 00:10:00;air_temperature;1.3;degC;PT0H
146;SN41005:0;2018-01-02 00:20:00;air_temperature;1.3;degC;PT0H
147;SN41005:0;2018-01-02 00:30:00;air_temperature;1.2;degC;PT0H
148;SN41005:0;2018-01-02 00:40:00;air_temperature;0.9;degC;PT0H
149;SN41005:0;2018-01-02 00:50:00;air_temperature;0.6;degC;PT0H
150;SN41005:0;2018-01-02 01:00:00;air_temperature;0.8;degC;PT0H
151;SN41005:0;2018-01-02 01:10:00;air_temperature;0.6;degC;PT0H
152;SN41005:0;2018-01-02 01:20:00;air_temperature;0.9;degC;PT0H
153;SN41005:0;2018-01-02 01:30:00;air_temperature;0.3;degC;PT0H
154;SN41005:0;2018-01-02 01:40:00;air_temperature;-0.2;degC;PT0H
155;SN41005:0;2018-01-02 01:50:00;air_temperature;-0.5;degC;PT0H
156;SN41005:0;2018-01-02 02:00:00;air_temperature;-0.3;degC;PT0H
157;SN41005:0;2018-01-02 02:10:00;air_temperature;0.6;degC;PT0H
158;SN41005:0;2018-01-02 02:20:00;air_temperature;1.3;degC;PT0H
159;SN41005:0;2018-01-02 02:30:00;air_temperature;1.9;degC;PT0H
160;SN41005:0;2018-01-02 02:40:00;air_temperature;1.8;degC;PT0H
161;SN41005:0;2018-01-02 02:50:00;air_temperature;1.1;degC;PT0H
162;SN41005:0;2018-01-02 03:00:00;air_temperature;1.3;degC;PT0H
163;SN41005:0;2018-01-02 03:10:00;air_temperature;1.8;degC;PT0H
164;SN41005:0;2018-01-02 03:20:00;air_temperature;2.4;degC;PT0H
165;SN41005:0;2018-01-02 03:30:00;air_temperature;2.5;degC;PT0H
166;SN41005:0;2018-01-02 03:40:00;air_temperature;2.6;degC;PT0H
167;SN41005:0;2018-01-02 03:50:00;air_temperature;2.7;degC;PT0H
168;SN41005:0;2018-01-02 04:00:00;air_temperature;2.7;degC;PT0H
169;SN41005:0;2018-01-02 04:10:00;air_temperature;2.9;degC;PT0H
170;SN41005:0;2018-01-02 04:20:00;air_temperature;3.2;degC;PT0H
171;SN41005:0;2018-01-02 04:30:00;air_temperature;2.6;degC;PT0H
172;SN41005:0;2018-01-02 04:40:00;air_temperature;1.8;degC;PT0H
173;SN41005:0;2018-01-02 04:50:00;air_temperature;1.3;degC;PT0H
