;sourceId;referenceTime;elementId;value;unit;timeOffset
62;SN40880:0;2018-01-03 14:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
63;SN40880:0;2018-01-03 15:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
64;SN40880:0;2018-01-03 16:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
65;SN40880:0;2018-01-03 17:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
66;SN40880:0;2018-01-03 18:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
67;SN40880:0;2018-01-03 19:00:00+00:00;max(air_temperature PT1H);-3.8;degC;PT0H
68;SN40880:0;2018-01-03 20:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
69;SN40880:0;2018-01-03 21:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
70;SN40880:0;2018-01-03 22:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
71;SN40880:0;2018-01-03 23:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
72;SN40880:0;2018-01-04 00:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
73;SN40880:0;2018-01-04 01:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
74;SN40880:0;2018-01-04 02:00:00+00:00;max(air_temperature PT1H);-4.2;degC;PT0H
75;SN40880:0;2018-01-04 03:00:00+00:00;max(air_temperature PT1H);-4.1;degC;PT0H
76;SN40880:0;2018-01-04 04:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
77;SN40880:0;2018-01-04 05:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
78;SN40880:0;2018-01-04 06:00:00+00:00;max(air_temperature PT1H);-4.1;degC;PT0H
79;SN40880:0;2018-01-04 07:00:00+00:00;max(air_temperature PT1H);-5.2;degC;PT0H
80;SN40880:0;2018-01-04 08:00:00+00:00;max(air_temperature PT1H);-6.7;degC;PT0H
81;SN40880:0;2018-01-04 09:00:00+00:00;max(air_temperature PT1H);-5.3;degC;PT0H
82;SN40880:0;2018-01-04 10:00:00+00:00;max(air_temperature PT1H);-5.2;degC;PT0H
83;SN40880:0;2018-01-04 11:00:00+00:00;max(air_temperature PT1H);-7.4;degC;PT0H
84;SN40880:0;2018-01-04 12:00:00+00:00;max(air_temperature PT1H);-4.0;degC;PT0H
85;SN40880:0;2018-01-04 13:00:00+00:00;max(air_temperature PT1H);-3.0;degC;PT0H
86;SN40880:0;2018-01-04 14:00:00+00:00;max(air_temperature PT1H);-3.0;degC;PT0H
87;SN40880:0;2018-01-04 15:00:00+00:00;max(air_temperature PT1H);-3.0;degC;PT0H
88;SN40880:0;2018-01-04 16:00:00+00:00;max(air_temperature PT1H);-3.5;degC;PT0H
89;SN40880:0;2018-01-04 17:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
90;SN40880:0;2018-01-04 18:00:00+00:00;max(air_temperature PT1H);-3.7;degC;PT0H
91;SN40880:0;2018-01-04 19:00:00+00:00;max(air_temperature PT1H);-3.9;degC;PT0H
92;SN40880:0;2018-01-04 20:00:00+00:00;max(air_temperature PT1H);-4.5;degC;PT0H
93;SN40880:0;2018-01-04 21:00:00+00:00;max(air_temperature PT1H);-4.4;degC;PT0H
94;SN40880:0;2018-01-04 22:00:00+00:00;max(air_temperature PT1H);-4.6;degC;PT0H
95;SN40880:0;2018-01-04 23:00:00+00:00;max(air_temperature PT1H);-4.8;degC;PT0H
96;SN40880:0;2018-01-05 00:00:00+00:00;max(air_temperature PT1H);-5.8;degC;PT0H
97;SN40880:0;2018-01-05 01:00:00+00:00;max(air_temperature PT1H);-5.2;degC;PT0H
98;SN40880:0;2018-01-05 02:00:00+00:00;max(air_temperature PT1H);-5.0;degC;PT0H
99;SN40880:0;2018-01-05 03:00:00+00:00;max(air_temperature PT1H);-5.0;degC;PT0H
100;SN40880:0;2018-01-05 04:00:00+00:00;max(air_temperature PT1H);-5.5;degC;PT0H
101;SN40880:0;2018-01-05 05:00:00+00:00;max(air_temperature PT1H);-5.4;degC;PT0H
102;SN40880:0;2018-01-05 06:00:00+00:00;max(air_temperature PT1H);-6.3;degC;PT0H
103;SN40880:0;2018-01-05 07:00:00+00:00;max(air_temperature PT1H);-5.6;degC;PT0H
104;SN40880:0;2018-01-05 08:00:00+00:00;max(air_temperature PT1H);-5.4;degC;PT0H
105;SN40880:0;2018-01-05 09:00:00+00:00;max(air_temperature PT1H);-5.4;degC;PT0H
106;SN40880:0;2018-01-05 10:00:00+00:00;max(air_temperature PT1H);-5.5;degC;PT0H
107;SN40880:0;2018-01-05 11:00:00+00:00;max(air_temperature PT1H);-5.6;degC;PT0H
108;SN40880:0;2018-01-05 12:00:00+00:00;max(air_temperature PT1H);-5.0;degC;PT0H
109;SN40880:0;2018-01-05 13:00:00+00:00;max(air_temperature PT1H);-5.3;degC;PT0H
110;SN40880:0;2018-01-05 14:00:00+00:00;max(air_temperature PT1H);-5.4;degC;PT0H
111;SN40880:0;2018-01-05 15:00:00+00:00;max(air_temperature PT1H);-6.0;degC;PT0H
112;SN40880:0;2018-01-05 16:00:00+00:00;max(air_temperature PT1H);-9.7;degC;PT0H
113;SN40880:0;2018-01-05 17:00:00+00:00;max(air_temperature PT1H);-10.3;degC;PT0H
114;SN40880:0;2018-01-05 18:00:00+00:00;max(air_temperature PT1H);-12.8;degC;PT0H
115;SN40880:0;2018-01-05 19:00:00+00:00;max(air_temperature PT1H);-13.0;degC;PT0H
116;SN40880:0;2018-01-05 20:00:00+00:00;max(air_temperature PT1H);-12.8;degC;PT0H
117;SN40880:0;2018-01-05 21:00:00+00:00;max(air_temperature PT1H);-11.2;degC;PT0H
118;SN40880:0;2018-01-05 22:00:00+00:00;max(air_temperature PT1H);-11.0;degC;PT0H
119;SN40880:0;2018-01-05 23:00:00+00:00;max(air_temperature PT1H);-15.7;degC;PT0H
120;SN40880:0;2018-01-06 00:00:00+00:00;max(air_temperature PT1H);-17.9;degC;PT0H
121;SN40880:0;2018-01-06 01:00:00+00:00;max(air_temperature PT1H);-19.2;degC;PT0H
