,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
0,2018-09-12 04:00:00,3.0,800,960,13
1,2018-09-12 05:00:00,0.0,800,960,13
2,2018-09-12 06:00:00,0.0,800,960,13
3,2018-09-12 07:00:00,0.0,800,960,13
4,2018-09-12 08:00:00,0.0,800,960,13
5,2018-09-12 09:00:00,0.0,800,960,13
6,2018-09-12 10:00:00,0.0,800,960,13
7,2018-09-12 11:00:00,0.0,800,960,13
8,2018-09-12 12:00:00,0.0,800,960,13
9,2018-09-12 13:00:00,0.0,800,960,13
10,2018-09-12 14:00:00,0.0,800,960,13
11,2018-09-12 15:00:00,0.0,800,960,13
12,2018-09-12 16:00:00,0.0,800,960,13
13,2018-09-12 17:00:00,0.0,800,960,13
14,2018-09-12 18:00:00,0.0,800,960,13
15,2018-09-12 19:00:00,0.0,800,960,13
16,2018-09-12 20:00:00,0.0,800,960,13
17,2018-09-12 21:00:00,0.0,800,960,13
18,2018-09-12 22:00:00,0.0,800,960,13
19,2018-09-12 23:00:00,0.0,800,960,13
20,2018-09-13 00:00:00,0.0,800,960,13
21,2019-05-28 01:00:00,0.0,800,960,13
22,2019-05-28 02:00:00,0.0,800,960,13
23,2019-05-28 03:00:00,0.0,800,960,13
24,2019-05-28 04:00:00,0.0,800,960,13
25,2019-05-28 05:00:00,0.0,800,960,13
26,2019-05-28 06:00:00,0.0,800,960,13
27,2019-05-28 07:00:00,196.08671551127603,800,960,13
28,2019-05-28 08:00:00,240.41630560342603,800,960,13
29,2019-05-28 09:00:00,221.359436211787,800,960,13
30,2019-05-28 10:00:00,232.432785983389,800,960,13
31,2019-05-28 11:00:00,241.919408068059,800,960,13
32,2019-05-28 12:00:00,267.254560297855,800,960,13
33,2019-05-28 13:00:00,241.919408068059,800,960,13
34,2019-05-28 14:00:00,218.288799529431,800,960,13
35,2019-05-28 15:00:00,241.919408068059,800,960,13
36,2019-05-28 16:00:00,229.40139493908904,800,960,13
37,2019-05-28 17:00:00,232.432785983389,800,960,13
38,2019-05-28 18:00:00,229.40139493908904,800,960,13
39,2019-05-28 19:00:00,229.40139493908904,800,960,13
40,2019-05-28 20:00:00,215.40659228538,800,960,13
41,2019-05-28 21:00:00,220.056810846654,800,960,13
42,2019-05-28 22:00:00,211.896201004171,800,960,13
43,2019-05-28 23:00:00,158.82380174268602,800,960,13
44,2019-05-29 00:00:00,176.705970470723,800,960,13
45,2019-05-29 01:00:00,172.409396495667,800,960,13
46,2019-05-29 02:00:00,159.530561335438,800,960,13
47,2019-05-29 03:00:00,127.769323391806,800,960,13
48,2019-05-29 04:00:00,134.629120178363,800,960,13
49,2019-05-29 05:00:00,130.384048104053,800,960,13
50,2019-05-29 06:00:00,156.524758424985,800,960,13
51,2019-05-29 07:00:00,200.810856280232,800,960,13
52,2019-05-29 08:00:00,239.00836805434201,800,960,13
53,2019-05-29 09:00:00,216.621790224345,800,960,13
54,2019-05-29 10:00:00,227.705950734714,800,960,13
55,2019-05-29 11:00:00,232.432785983389,800,960,13
56,2019-05-29 12:00:00,268.79360111431197,800,960,13
57,2019-05-29 13:00:00,241.919408068059,800,960,13
58,2019-05-29 14:00:00,234.093998214393,800,960,13
59,2019-05-29 15:00:00,252.98221281347,800,960,13
60,2019-05-29 16:00:00,232.432785983389,800,960,13
61,2019-05-29 17:00:00,229.40139493908904,800,960,13
62,2019-05-29 18:00:00,232.432785983389,800,960,13
63,2019-05-29 19:00:00,227.705950734714,800,960,13
64,2019-05-29 20:00:00,218.288799529431,800,960,13
65,2019-05-29 21:00:00,222.991031209778,800,960,13
66,2019-05-29 22:00:00,222.991031209778,800,960,13
67,2019-05-29 23:00:00,152.069063257456,800,960,13
68,2019-05-30 00:00:00,183.371208208923,800,960,13
69,2019-05-30 01:00:00,176.776695296637,800,960,13
70,2019-05-30 02:00:00,155.322245670091,800,960,13
71,2019-05-30 03:00:00,132.098448136229,800,960,13
72,2019-05-30 04:00:00,134.629120178363,800,960,13
73,2019-05-30 05:00:00,130.384048104053,800,960,13
74,2019-05-30 06:00:00,134.629120178363,800,960,13
75,2019-05-30 07:00:00,130.384048104053,800,960,13
76,2019-05-30 08:00:00,130.384048104053,800,960,13
77,2019-05-30 09:00:00,127.769323391806,800,960,13
78,2019-05-30 10:00:00,150.083310198036,800,960,13
79,2019-05-30 11:00:00,147.648230602334,800,960,13
80,2019-05-30 12:00:00,183.57559750685797,800,960,13
81,2019-05-30 13:00:00,163.248277173145,800,960,13
82,2019-05-30 14:00:00,195.0,800,960,13
83,2019-05-30 15:00:00,199.624647776771,800,960,13
84,2019-05-30 16:00:00,201.55644370746398,800,960,13
85,2019-05-30 17:00:00,195.0,800,960,13
86,2019-05-30 18:00:00,206.15528128088295,800,960,13
87,2019-05-30 19:00:00,176.776695296637,800,960,13
88,2019-05-30 20:00:00,165.604951616792,800,960,13
89,2019-05-30 21:00:00,163.783393541592,800,960,13
90,2019-05-30 22:00:00,156.92354826475201,800,960,13
91,2019-05-30 23:00:00,138.924439894498,800,960,13
92,2019-05-31 00:00:00,174.427635425124,800,960,13
93,2019-05-31 01:00:00,172.409396495667,800,960,13
94,2019-05-31 02:00:00,148.408220796558,800,960,13
95,2019-05-31 03:00:00,127.769323391806,800,960,13
96,2019-05-31 04:00:00,138.924439894498,800,960,13
97,2019-05-31 05:00:00,152.64337522473699,800,960,13
98,2019-05-31 06:00:00,174.64249196573002,800,960,13
99,2019-05-31 07:00:00,202.484567313166,800,960,13
100,2019-05-31 08:00:00,230.867927612304,800,960,13
101,2019-05-31 09:00:00,235.63743335896402,800,960,13
102,2019-05-31 10:00:00,248.243831746128,800,960,13
103,2019-05-31 11:00:00,164.924225024706,800,960,13
104,2019-05-31 12:00:00,147.13938969562201,800,960,13
105,2019-05-31 13:00:00,190.39432764659801,800,960,13
106,2019-05-31 14:00:00,275.136329843952,800,960,13
107,2019-05-31 15:00:00,259.326049597799,800,960,13
108,2019-05-31 16:00:00,252.98221281347,800,960,13
109,2019-05-31 17:00:00,248.243831746128,800,960,13
110,2019-05-31 18:00:00,243.515913237718,800,960,13
111,2019-05-31 19:00:00,229.40139493908904,800,960,13
112,2019-05-31 20:00:00,224.72205054244202,800,960,13
113,2019-05-31 21:00:00,222.991031209778,800,960,13
114,2019-05-31 22:00:00,220.056810846654,800,960,13
