,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
95,2018-10-07 00:00:00,99.40824915468541,500,600,9
96,2018-10-07 01:00:00,99.72462083156799,500,600,9
97,2018-10-07 02:00:00,102.703456611742,500,600,9
98,2018-10-07 03:00:00,96.74709297958259,500,600,9
99,2018-10-07 04:00:00,103.097041664638,500,600,9
100,2018-10-07 05:00:00,99.72462083156799,500,600,9
101,2018-10-07 06:00:00,99.72462083156799,500,600,9
102,2018-10-07 07:00:00,100.129915609672,500,600,9
103,2018-10-07 08:00:00,96.4209520799292,500,600,9
104,2018-10-07 09:00:00,90.44888059008801,500,600,9
105,2018-10-07 10:00:00,93.43446901438459,500,600,9
106,2018-10-07 11:00:00,90.1997782702374,500,600,9
107,2018-10-07 12:00:00,84.05355435673141,500,600,9
108,2018-10-07 13:00:00,84.2140130857092,500,600,9
109,2018-10-07 14:00:00,87.05170877128151,500,600,9
110,2018-10-07 15:00:00,87.20665112249179,500,600,9
111,2018-10-07 16:00:00,87.20665112249179,500,600,9
112,2018-10-07 17:00:00,90.1997782702374,500,600,9
113,2018-10-07 18:00:00,90.1997782702374,500,600,9
114,2018-10-07 19:00:00,93.43446901438459,500,600,9
115,2018-10-07 20:00:00,96.4209520799292,500,600,9
116,2018-10-07 21:00:00,102.703456611742,500,600,9
117,2018-10-07 22:00:00,102.396288995256,500,600,9
118,2018-10-07 23:00:00,102.703456611742,500,600,9
119,2018-10-08 00:00:00,102.703456611742,500,600,9
120,2018-10-08 01:00:00,99.72462083156799,500,600,9
121,2018-10-08 02:00:00,102.703456611742,500,600,9
122,2018-10-08 03:00:00,99.72462083156799,500,600,9
123,2018-10-08 04:00:00,99.40824915468541,500,600,9
124,2018-10-08 05:00:00,96.74709297958259,500,600,9
125,2018-10-08 06:00:00,96.74709297958259,500,600,9
126,2018-10-08 07:00:00,93.7709976485267,500,600,9
127,2018-10-08 08:00:00,117.345643293648,500,600,9
128,2018-10-08 09:00:00,132.034086507992,500,600,9
129,2018-10-08 10:00:00,138.130373198656,500,600,9
130,2018-10-08 11:00:00,126.0357092256,500,600,9
131,2018-10-08 12:00:00,120.037494142455,500,600,9
132,2018-10-08 13:00:00,120.074976577137,500,600,9
133,2018-10-08 14:00:00,117.038455218787,500,600,9
134,2018-10-08 15:00:00,117.038455218787,500,600,9
135,2018-10-08 16:00:00,111.081051489442,500,600,9
136,2018-10-08 17:00:00,99.04544411531508,500,600,9
137,2018-10-08 18:00:00,96.04686356149271,500,600,9
138,2018-10-08 19:00:00,99.40824915468541,500,600,9
139,2018-10-08 20:00:00,102.396288995256,500,600,9
140,2018-10-08 21:00:00,102.396288995256,500,600,9
141,2018-10-08 22:00:00,99.72462083156799,500,600,9
142,2018-10-08 23:00:00,99.40824915468541,500,600,9
143,2018-10-09 00:00:00,93.7709976485267,500,600,9
144,2018-10-09 01:00:00,90.44888059008801,500,600,9
145,2018-10-09 02:00:00,96.74709297958259,500,600,9
146,2018-10-09 03:00:00,90.79647570252928,500,600,9
147,2018-10-09 04:00:00,93.43446901438459,500,600,9
148,2018-10-09 05:00:00,90.79647570252928,500,600,9
149,2018-10-09 06:00:00,90.44888059008801,500,600,9
150,2018-10-09 07:00:00,93.7709976485267,500,600,9
151,2018-10-09 08:00:00,108.37435120913099,500,600,9
152,2018-10-09 09:00:00,123.03657992645901,500,600,9
153,2018-10-09 10:00:00,123.03657992645901,500,600,9
154,2018-10-09 11:00:00,120.037494142455,500,600,9
155,2018-10-09 12:00:00,120.037494142455,500,600,9
156,2018-10-09 13:00:00,117.038455218787,500,600,9
157,2018-10-09 14:00:00,111.081051489442,500,600,9
158,2018-10-09 15:00:00,111.04053313993,500,600,9
159,2018-10-09 16:00:00,105.04284840007,500,600,9
160,2018-10-09 17:00:00,96.04686356149271,500,600,9
161,2018-10-09 18:00:00,93.1933474020544,500,600,9
162,2018-10-09 19:00:00,96.18731725128842,500,600,9
163,2018-10-09 20:00:00,99.40824915468541,500,600,9
164,2018-10-09 21:00:00,102.703456611742,500,600,9
165,2018-10-09 22:00:00,96.4209520799292,500,600,9
166,2018-10-09 23:00:00,90.44888059008801,500,600,9
167,2018-10-10 00:00:00,87.8236870098267,500,600,9
168,2018-10-10 01:00:00,9.0,500,600,9
169,2018-10-10 02:00:00,12.0,500,600,9
170,2018-10-10 03:00:00,9.0,500,600,9
171,2018-10-10 04:00:00,12.0,500,600,9
172,2018-10-10 05:00:00,9.0,500,600,9
173,2018-10-10 06:00:00,12.0,500,600,9
174,2018-10-10 07:00:00,12.0,500,600,9
175,2018-10-10 08:00:00,6.0,500,600,9
176,2018-10-10 09:00:00,3.0,500,600,9
177,2018-10-10 10:00:00,6.0,500,600,9
178,2018-10-10 11:00:00,3.0,500,600,9
179,2018-10-10 12:00:00,9.486832980505142,500,600,9
180,2018-10-10 13:00:00,12.0,500,600,9
181,2018-10-10 14:00:00,12.0,500,600,9
182,2018-10-10 15:00:00,12.0,500,600,9
183,2018-10-10 16:00:00,12.0,500,600,9
184,2018-10-10 17:00:00,9.0,500,600,9
185,2018-10-10 18:00:00,15.0,500,600,9
186,2018-10-10 19:00:00,6.0,500,600,9
187,2018-10-10 20:00:00,12.0,500,600,9
188,2018-10-10 21:00:00,9.0,500,600,9
189,2018-10-10 22:00:00,9.0,500,600,9
190,2018-10-10 23:00:00,12.0,500,600,9
191,2018-10-11 00:00:00,9.0,500,600,9
192,2018-10-11 01:00:00,87.8236870098267,500,600,9
193,2018-10-11 02:00:00,93.7709976485267,500,600,9
194,2018-10-11 03:00:00,90.79647570252928,500,600,9
195,2018-10-11 04:00:00,93.7709976485267,500,600,9
196,2018-10-11 05:00:00,90.44888059008801,500,600,9
197,2018-10-11 06:00:00,90.79647570252928,500,600,9
198,2018-10-11 07:00:00,96.74709297958259,500,600,9
199,2018-10-11 08:00:00,105.385008421502,500,600,9
200,2018-10-11 09:00:00,132.034086507992,500,600,9
201,2018-10-11 10:00:00,135.13326755466298,500,600,9
202,2018-10-11 11:00:00,129.034879005639,500,600,9
203,2018-10-11 12:00:00,132.034086507992,500,600,9
204,2018-10-11 13:00:00,126.142776249772,500,600,9
205,2018-10-11 14:00:00,117.038455218787,500,600,9
206,2018-10-11 15:00:00,111.04053313993,500,600,9
207,2018-10-11 16:00:00,105.04284840007,500,600,9
208,2018-10-11 17:00:00,102.04410811017,500,600,9
209,2018-10-11 18:00:00,87.10338684574779,500,600,9
210,2018-10-11 19:00:00,84.05355435673141,500,600,9
211,2018-10-11 20:00:00,93.43446901438459,500,600,9
212,2018-10-11 21:00:00,90.44888059008801,500,600,9
213,2018-10-11 22:00:00,90.1997782702374,500,600,9
214,2018-10-11 23:00:00,90.44888059008801,500,600,9
215,2018-10-12 00:00:00,90.79647570252928,500,600,9
216,2018-10-12 01:00:00,90.44888059008801,500,600,9
217,2018-10-12 02:00:00,93.7709976485267,500,600,9
218,2018-10-12 03:00:00,93.43446901438459,500,600,9
219,2018-10-12 04:00:00,90.44888059008801,500,600,9
220,2018-10-12 05:00:00,87.8236870098267,500,600,9
221,2018-10-12 06:00:00,84.4807670419723,500,600,9
222,2018-10-12 07:00:00,93.43446901438459,500,600,9
223,2018-10-12 08:00:00,108.37435120913099,500,600,9
224,2018-10-12 09:00:00,120.037494142455,500,600,9
