,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
99,2018-01-06 18:00:00,300,1250,1500,7
100,2018-01-06 19:00:00,260,1250,1500,7
101,2018-01-06 20:00:00,160,1250,1500,7
102,2018-01-06 21:00:00,140,1250,1500,7
103,2018-01-06 22:00:00,145,1250,1500,7
104,2018-01-06 23:00:00,190,1250,1500,7
105,2018-01-07 00:00:00,195,1250,1500,7
106,2018-01-07 01:00:00,185,1250,1500,7
107,2018-01-07 02:00:00,195,1250,1500,7
108,2018-01-07 03:00:00,195,1250,1500,7
109,2018-01-07 04:00:00,215,1250,1500,7
110,2018-01-07 05:00:00,200,1250,1500,7
111,2018-01-07 06:00:00,215,1250,1500,7
112,2018-01-07 07:00:00,240,1250,1500,7
113,2018-01-07 08:00:00,225,1250,1500,7
114,2018-01-07 09:00:00,235,1250,1500,7
115,2018-01-07 10:00:00,200,1250,1500,7
116,2018-01-07 11:00:00,250,1250,1500,7
117,2018-01-07 12:00:00,290,1250,1500,7
118,2018-01-07 13:00:00,305,1250,1500,7
119,2018-01-07 14:00:00,280,1250,1500,7
120,2018-01-07 15:00:00,290,1250,1500,7
121,2018-01-07 16:00:00,200,1250,1500,7
122,2018-01-07 17:00:00,140,1250,1500,7
123,2018-01-07 18:00:00,185,1250,1500,7
124,2018-01-07 19:00:00,185,1250,1500,7
125,2018-01-07 20:00:00,160,1250,1500,7
126,2018-01-07 21:00:00,185,1250,1500,7
127,2018-01-07 22:00:00,150,1250,1500,7
128,2018-01-07 23:00:00,170,1250,1500,7
129,2018-01-08 00:00:00,170,1250,1500,7
130,2018-01-08 01:00:00,0,1250,1500,7
131,2018-01-08 02:00:00,0,1250,1500,7
132,2018-01-08 03:00:00,0,1250,1500,7
133,2018-01-08 04:00:00,0,1250,1500,7
134,2018-01-08 05:00:00,0,1250,1500,7
135,2018-01-08 06:00:00,0,1250,1500,7
136,2018-01-08 07:00:00,0,1250,1500,7
137,2018-01-08 08:00:00,0,1250,1500,7
138,2018-01-08 09:00:00,0,1250,1500,7
139,2018-01-08 10:00:00,0,1250,1500,7
140,2018-01-08 11:00:00,0,1250,1500,7
141,2018-01-08 12:00:00,0,1250,1500,7
142,2018-01-08 13:00:00,0,1250,1500,7
143,2018-01-08 14:00:00,0,1250,1500,7
144,2018-01-08 15:00:00,0,1250,1500,7
145,2018-01-08 16:00:00,0,1250,1500,7
146,2018-01-08 17:00:00,0,1250,1500,7
147,2018-01-08 18:00:00,0,1250,1500,7
148,2018-01-08 19:00:00,0,1250,1500,7
149,2018-01-08 20:00:00,0,1250,1500,7
150,2018-01-08 21:00:00,0,1250,1500,7
151,2018-01-08 22:00:00,0,1250,1500,7
152,2018-01-08 23:00:00,0,1250,1500,7
153,2018-01-09 00:00:00,0,1250,1500,7
154,2018-01-09 01:00:00,295,1250,1500,7
155,2018-01-09 02:00:00,285,1250,1500,7
156,2018-01-09 03:00:00,285,1250,1500,7
157,2018-01-09 04:00:00,295,1250,1500,7
158,2018-01-09 05:00:00,300,1250,1500,7
159,2018-01-09 06:00:00,310,1250,1500,7
160,2018-01-09 07:00:00,370,1250,1500,7
161,2018-01-09 08:00:00,465,1250,1500,7
162,2018-01-09 09:00:00,480,1250,1500,7
163,2018-01-09 10:00:00,490,1250,1500,7
164,2018-01-09 11:00:00,500,1250,1500,7
165,2018-01-09 12:00:00,410,1250,1500,7
166,2018-01-09 13:00:00,410,1250,1500,7
167,2018-01-09 14:00:00,480,1250,1500,7
168,2018-01-09 15:00:00,430,1250,1500,7
169,2018-01-09 16:00:00,295,1250,1500,7
170,2018-01-09 17:00:00,245,1250,1500,7
171,2018-01-09 18:00:00,215,1250,1500,7
172,2018-01-09 19:00:00,215,1250,1500,7
173,2018-01-09 20:00:00,180,1250,1500,7
174,2018-01-09 21:00:00,235,1250,1500,7
175,2018-01-09 22:00:00,210,1250,1500,7
176,2018-01-09 23:00:00,225,1250,1500,7
177,2018-01-10 00:00:00,225,1250,1500,7
178,2018-01-10 01:00:00,215,1250,1500,7
179,2018-01-10 02:00:00,205,1250,1500,7
180,2018-01-10 03:00:00,210,1250,1500,7
181,2018-01-10 04:00:00,205,1250,1500,7
182,2018-01-10 05:00:00,195,1250,1500,7
183,2018-01-10 06:00:00,200,1250,1500,7
184,2018-01-10 07:00:00,245,1250,1500,7
185,2018-01-10 08:00:00,415,1250,1500,7
186,2018-01-10 09:00:00,375,1250,1500,7
187,2018-01-10 10:00:00,390,1250,1500,7
188,2018-01-10 11:00:00,390,1250,1500,7
189,2018-01-10 12:00:00,330,1250,1500,7
190,2018-01-10 13:00:00,390,1250,1500,7
191,2018-01-10 14:00:00,360,1250,1500,7
192,2018-01-10 15:00:00,350,1250,1500,7
193,2018-01-10 16:00:00,310,1250,1500,7
194,2018-01-10 17:00:00,230,1250,1500,7
195,2018-01-10 18:00:00,245,1250,1500,7
196,2018-01-10 19:00:00,185,1250,1500,7
197,2018-01-10 20:00:00,185,1250,1500,7
198,2018-01-10 21:00:00,165,1250,1500,7
199,2018-01-10 22:00:00,160,1250,1500,7
200,2018-01-10 23:00:00,165,1250,1500,7
201,2018-01-11 00:00:00,170,1250,1500,7
202,2018-01-11 01:00:00,0,1250,1500,7
203,2018-01-11 02:00:00,0,1250,1500,7
204,2018-01-11 03:00:00,0,1250,1500,7
205,2018-01-11 04:00:00,0,1250,1500,7
206,2018-01-11 05:00:00,0,1250,1500,7
207,2018-01-11 06:00:00,0,1250,1500,7
208,2018-01-11 07:00:00,0,1250,1500,7
209,2018-01-11 08:00:00,0,1250,1500,7
210,2018-01-11 09:00:00,0,1250,1500,7
211,2018-01-11 10:00:00,0,1250,1500,7
212,2018-01-11 11:00:00,0,1250,1500,7
213,2018-01-11 12:00:00,0,1250,1500,7
214,2018-01-11 13:00:00,0,1250,1500,7
215,2018-01-11 14:00:00,0,1250,1500,7
216,2018-01-11 15:00:00,0,1250,1500,7
217,2018-01-11 16:00:00,0,1250,1500,7
218,2018-01-11 17:00:00,0,1250,1500,7
219,2018-01-11 18:00:00,0,1250,1500,7
220,2018-01-11 19:00:00,0,1250,1500,7
221,2018-01-11 20:00:00,0,1250,1500,7
222,2018-01-11 21:00:00,0,1250,1500,7
223,2018-01-11 22:00:00,0,1250,1500,7
224,2018-01-11 23:00:00,0,1250,1500,7
225,2018-01-12 00:00:00,0,1250,1500,7
226,2018-01-12 01:00:00,195,1250,1500,7
227,2018-01-12 02:00:00,155,1250,1500,7
228,2018-01-12 03:00:00,180,1250,1500,7
229,2018-01-12 04:00:00,180,1250,1500,7
230,2018-01-12 05:00:00,185,1250,1500,7
231,2018-01-12 06:00:00,195,1250,1500,7
232,2018-01-12 07:00:00,295,1250,1500,7
233,2018-01-12 08:00:00,335,1250,1500,7
234,2018-01-12 09:00:00,360,1250,1500,7
235,2018-01-12 10:00:00,345,1250,1500,7
236,2018-01-12 11:00:00,355,1250,1500,7
237,2018-01-12 12:00:00,345,1250,1500,7
238,2018-01-12 13:00:00,330,1250,1500,7
239,2018-01-12 14:00:00,315,1250,1500,7
240,2018-01-12 15:00:00,310,1250,1500,7
241,2018-01-12 16:00:00,275,1250,1500,7
242,2018-01-12 17:00:00,260,1250,1500,7
243,2018-01-12 18:00:00,280,1250,1500,7
244,2018-01-12 19:00:00,260,1250,1500,7
245,2018-01-12 20:00:00,140,1250,1500,7
246,2018-01-12 21:00:00,100,1250,1500,7
247,2018-01-12 22:00:00,145,1250,1500,7
248,2018-01-12 23:00:00,120,1250,1500,7
249,2018-01-13 00:00:00,135,1250,1500,7
250,2018-01-13 01:00:00,155,1250,1500,7
251,2018-01-13 02:00:00,160,1250,1500,7
252,2018-01-13 03:00:00,145,1250,1500,7
253,2018-01-13 04:00:00,155,1250,1500,7
254,2018-01-13 05:00:00,165,1250,1500,7
255,2018-01-13 06:00:00,155,1250,1500,7
256,2018-01-13 07:00:00,160,1250,1500,7
257,2018-01-13 08:00:00,200,1250,1500,7
258,2018-01-13 09:00:00,160,1250,1500,7
259,2018-01-13 10:00:00,190,1250,1500,7
260,2018-01-13 11:00:00,165,1250,1500,7
261,2018-01-13 12:00:00,185,1250,1500,7
262,2018-01-13 13:00:00,170,1250,1500,7
263,2018-01-13 14:00:00,175,1250,1500,7
264,2018-01-13 15:00:00,225,1250,1500,7
265,2018-01-13 16:00:00,250,1250,1500,7
266,2018-01-13 17:00:00,290,1250,1500,7
267,2018-01-13 18:00:00,260,1250,1500,7
268,2018-01-13 19:00:00,135,1250,1500,7
269,2018-01-13 20:00:00,105,1250,1500,7
270,2018-01-13 21:00:00,115,1250,1500,7
271,2018-01-13 22:00:00,135,1250,1500,7
272,2018-01-13 23:00:00,135,1250,1500,7
273,2018-01-14 00:00:00,140,1250,1500,7
274,2018-01-14 01:00:00,140,1250,1500,7
275,2018-01-14 02:00:00,135,1250,1500,7
276,2018-01-14 03:00:00,135,1250,1500,7
277,2018-01-14 04:00:00,155,1250,1500,7
278,2018-01-14 05:00:00,140,1250,1500,7
279,2018-01-14 06:00:00,140,1250,1500,7
280,2018-01-14 07:00:00,160,1250,1500,7
281,2018-01-14 08:00:00,175,1250,1500,7
282,2018-01-14 09:00:00,180,1250,1500,7
283,2018-01-14 10:00:00,190,1250,1500,7
284,2018-01-14 11:00:00,265,1250,1500,7
285,2018-01-14 12:00:00,250,1250,1500,7
286,2018-01-14 13:00:00,250,1250,1500,7
287,2018-01-14 14:00:00,245,1250,1500,7
288,2018-01-14 15:00:00,245,1250,1500,7
289,2018-01-14 16:00:00,160,1250,1500,7
290,2018-01-14 17:00:00,110,1250,1500,7
291,2018-01-14 18:00:00,130,1250,1500,7
292,2018-01-14 19:00:00,115,1250,1500,7
293,2018-01-14 20:00:00,140,1250,1500,7
294,2018-01-14 21:00:00,115,1250,1500,7
295,2018-01-14 22:00:00,150,1250,1500,7
296,2018-01-14 23:00:00,120,1250,1500,7
297,2018-01-15 00:00:00,145,1250,1500,7
298,2018-01-15 01:00:00,150,1250,1500,7
299,2018-01-15 02:00:00,150,1250,1500,7
300,2018-01-15 03:00:00,150,1250,1500,7
301,2018-01-15 04:00:00,150,1250,1500,7
302,2018-01-15 05:00:00,150,1250,1500,7
303,2018-01-15 06:00:00,155,1250,1500,7
304,2018-01-15 07:00:00,230,1250,1500,7
305,2018-01-15 08:00:00,380,1250,1500,7
306,2018-01-15 09:00:00,370,1250,1500,7
307,2018-01-15 10:00:00,360,1250,1500,7
308,2018-01-15 11:00:00,380,1250,1500,7
309,2018-01-15 12:00:00,330,1250,1500,7
310,2018-01-15 13:00:00,370,1250,1500,7
311,2018-01-15 14:00:00,355,1250,1500,7
312,2018-01-15 15:00:00,315,1250,1500,7
313,2018-01-15 16:00:00,300,1250,1500,7
314,2018-01-15 17:00:00,260,1250,1500,7
315,2018-01-15 18:00:00,265,1250,1500,7
316,2018-01-15 19:00:00,220,1250,1500,7
317,2018-01-15 20:00:00,145,1250,1500,7
318,2018-01-15 21:00:00,160,1250,1500,7
319,2018-01-15 22:00:00,165,1250,1500,7
320,2018-01-15 23:00:00,165,1250,1500,7
321,2018-01-16 00:00:00,170,1250,1500,7
322,2018-01-16 01:00:00,190,1250,1500,7
323,2018-01-16 02:00:00,160,1250,1500,7
324,2018-01-16 03:00:00,170,1250,1500,7
325,2018-01-16 04:00:00,155,1250,1500,7
326,2018-01-16 05:00:00,180,1250,1500,7
327,2018-01-16 06:00:00,150,1250,1500,7
328,2018-01-16 07:00:00,240,1250,1500,7
329,2018-01-16 08:00:00,360,1250,1500,7
330,2018-01-16 09:00:00,360,1250,1500,7
331,2018-01-16 10:00:00,310,1250,1500,7
332,2018-01-16 11:00:00,360,1250,1500,7
333,2018-01-16 12:00:00,315,1250,1500,7
334,2018-01-16 13:00:00,320,1250,1500,7
335,2018-01-16 14:00:00,300,1250,1500,7
336,2018-01-16 15:00:00,300,1250,1500,7
337,2018-01-16 16:00:00,280,1250,1500,7
338,2018-01-16 17:00:00,265,1250,1500,7
339,2018-01-16 18:00:00,230,1250,1500,7
340,2018-01-16 19:00:00,250,1250,1500,7
341,2018-01-16 20:00:00,170,1250,1500,7
342,2018-01-16 21:00:00,105,1250,1500,7
343,2018-01-16 22:00:00,150,1250,1500,7
344,2018-01-16 23:00:00,165,1250,1500,7
345,2018-01-17 00:00:00,180,1250,1500,7
346,2018-01-17 01:00:00,170,1250,1500,7
347,2018-01-17 02:00:00,175,1250,1500,7
348,2018-01-17 03:00:00,170,1250,1500,7
349,2018-01-17 04:00:00,175,1250,1500,7
350,2018-01-17 05:00:00,170,1250,1500,7
351,2018-01-17 06:00:00,170,1250,1500,7
352,2018-01-17 07:00:00,250,1250,1500,7
353,2018-01-17 08:00:00,340,1250,1500,7
354,2018-01-17 09:00:00,335,1250,1500,7
355,2018-01-17 10:00:00,325,1250,1500,7
356,2018-01-17 11:00:00,355,1250,1500,7
357,2018-01-17 12:00:00,300,1250,1500,7
358,2018-01-17 13:00:00,340,1250,1500,7
359,2018-01-17 14:00:00,320,1250,1500,7
360,2018-01-17 15:00:00,330,1250,1500,7
361,2018-01-17 16:00:00,290,1250,1500,7
362,2018-01-17 17:00:00,300,1250,1500,7
363,2018-01-17 18:00:00,275,1250,1500,7
364,2018-01-17 19:00:00,185,1250,1500,7
365,2018-01-17 20:00:00,140,1250,1500,7
366,2018-01-17 21:00:00,155,1250,1500,7
367,2018-01-17 22:00:00,190,1250,1500,7
368,2018-01-17 23:00:00,190,1250,1500,7
369,2018-01-18 00:00:00,195,1250,1500,7
370,2018-01-18 01:00:00,190,1250,1500,7
371,2018-01-18 02:00:00,195,1250,1500,7
372,2018-01-18 03:00:00,185,1250,1500,7
373,2018-01-18 04:00:00,185,1250,1500,7
374,2018-01-18 05:00:00,190,1250,1500,7
375,2018-01-18 06:00:00,190,1250,1500,7
376,2018-01-18 07:00:00,260,1250,1500,7
377,2018-01-18 08:00:00,325,1250,1500,7
378,2018-01-18 09:00:00,345,1250,1500,7
379,2018-01-18 10:00:00,370,1250,1500,7
380,2018-01-18 11:00:00,330,1250,1500,7
381,2018-01-18 12:00:00,335,1250,1500,7
382,2018-01-18 13:00:00,350,1250,1500,7
383,2018-01-18 14:00:00,395,1250,1500,7
384,2018-01-18 15:00:00,350,1250,1500,7
385,2018-01-18 16:00:00,295,1250,1500,7
386,2018-01-18 17:00:00,215,1250,1500,7
387,2018-01-18 18:00:00,160,1250,1500,7
388,2018-01-18 19:00:00,200,1250,1500,7
389,2018-01-18 20:00:00,200,1250,1500,7
390,2018-01-18 21:00:00,165,1250,1500,7
391,2018-01-18 22:00:00,200,1250,1500,7
392,2018-01-18 23:00:00,200,1250,1500,7
393,2018-01-19 00:00:00,190,1250,1500,7
394,2018-01-19 01:00:00,195,1250,1500,7
395,2018-01-19 02:00:00,190,1250,1500,7
396,2018-01-19 03:00:00,195,1250,1500,7
397,2018-01-19 04:00:00,190,1250,1500,7
398,2018-01-19 05:00:00,190,1250,1500,7
399,2018-01-19 06:00:00,215,1250,1500,7
400,2018-01-19 07:00:00,305,1250,1500,7
401,2018-01-19 08:00:00,340,1250,1500,7
402,2018-01-19 09:00:00,355,1250,1500,7
403,2018-01-19 10:00:00,330,1250,1500,7
404,2018-01-19 11:00:00,330,1250,1500,7
405,2018-01-19 12:00:00,325,1250,1500,7
406,2018-01-19 13:00:00,325,1250,1500,7
407,2018-01-19 14:00:00,305,1250,1500,7
408,2018-01-19 15:00:00,300,1250,1500,7
409,2018-01-19 16:00:00,235,1250,1500,7
410,2018-01-19 17:00:00,260,1250,1500,7
411,2018-01-19 18:00:00,150,1250,1500,7
412,2018-01-19 19:00:00,115,1250,1500,7
413,2018-01-19 20:00:00,130,1250,1500,7
414,2018-01-19 21:00:00,110,1250,1500,7
415,2018-01-19 22:00:00,135,1250,1500,7
416,2018-01-19 23:00:00,140,1250,1500,7
417,2018-01-20 00:00:00,145,1250,1500,7
418,2018-01-20 01:00:00,145,1250,1500,7
419,2018-01-20 02:00:00,150,1250,1500,7
420,2018-01-20 03:00:00,155,1250,1500,7
421,2018-01-20 04:00:00,135,1250,1500,7
422,2018-01-20 05:00:00,155,1250,1500,7
423,2018-01-20 06:00:00,145,1250,1500,7
424,2018-01-20 07:00:00,140,1250,1500,7
425,2018-01-20 08:00:00,220,1250,1500,7
426,2018-01-20 09:00:00,250,1250,1500,7
427,2018-01-20 10:00:00,245,1250,1500,7
428,2018-01-20 11:00:00,245,1250,1500,7
429,2018-01-20 12:00:00,245,1250,1500,7
430,2018-01-20 13:00:00,245,1250,1500,7
431,2018-01-20 14:00:00,260,1250,1500,7
432,2018-01-20 15:00:00,260,1250,1500,7
433,2018-01-20 16:00:00,255,1250,1500,7
434,2018-01-20 17:00:00,260,1250,1500,7
435,2018-01-20 18:00:00,150,1250,1500,7
436,2018-01-20 19:00:00,130,1250,1500,7
437,2018-01-20 20:00:00,120,1250,1500,7
438,2018-01-20 21:00:00,135,1250,1500,7
439,2018-01-20 22:00:00,115,1250,1500,7
440,2018-01-20 23:00:00,135,1250,1500,7
441,2018-01-21 00:00:00,175,1250,1500,7
442,2018-01-21 01:00:00,100,1250,1500,7
443,2018-01-21 02:00:00,140,1250,1500,7
444,2018-01-21 03:00:00,165,1250,1500,7
445,2018-01-21 04:00:00,135,1250,1500,7
446,2018-01-21 05:00:00,120,1250,1500,7
447,2018-01-21 06:00:00,135,1250,1500,7
448,2018-01-21 07:00:00,150,1250,1500,7
449,2018-01-21 08:00:00,120,1250,1500,7
450,2018-01-21 09:00:00,145,1250,1500,7
451,2018-01-21 10:00:00,145,1250,1500,7
452,2018-01-21 11:00:00,145,1250,1500,7
453,2018-01-21 12:00:00,140,1250,1500,7
454,2018-01-21 13:00:00,140,1250,1500,7
455,2018-01-21 14:00:00,130,1250,1500,7
456,2018-01-21 15:00:00,140,1250,1500,7
457,2018-01-21 16:00:00,130,1250,1500,7
458,2018-01-21 17:00:00,140,1250,1500,7
459,2018-01-21 18:00:00,140,1250,1500,7
460,2018-01-21 19:00:00,150,1250,1500,7
461,2018-01-21 20:00:00,140,1250,1500,7
462,2018-01-21 21:00:00,140,1250,1500,7
463,2018-01-21 22:00:00,150,1250,1500,7
464,2018-01-21 23:00:00,150,1250,1500,7
465,2018-01-22 00:00:00,150,1250,1500,7
466,2018-01-22 01:00:00,155,1250,1500,7
467,2018-01-22 02:00:00,145,1250,1500,7
468,2018-01-22 03:00:00,150,1250,1500,7
469,2018-01-22 04:00:00,125,1250,1500,7
470,2018-01-22 05:00:00,150,1250,1500,7
471,2018-01-22 06:00:00,150,1250,1500,7
472,2018-01-22 07:00:00,215,1250,1500,7
473,2018-01-22 08:00:00,375,1250,1500,7
474,2018-01-22 09:00:00,450,1250,1500,7
475,2018-01-22 10:00:00,405,1250,1500,7
476,2018-01-22 11:00:00,400,1250,1500,7
477,2018-01-22 12:00:00,305,1250,1500,7
478,2018-01-22 13:00:00,330,1250,1500,7
479,2018-01-22 14:00:00,320,1250,1500,7
480,2018-01-22 15:00:00,325,1250,1500,7
481,2018-01-22 16:00:00,275,1250,1500,7
482,2018-01-22 17:00:00,250,1250,1500,7
483,2018-01-22 18:00:00,330,1250,1500,7
484,2018-01-22 19:00:00,180,1250,1500,7
485,2018-01-22 20:00:00,140,1250,1500,7
486,2018-01-22 21:00:00,105,1250,1500,7
487,2018-01-22 22:00:00,150,1250,1500,7
488,2018-01-22 23:00:00,155,1250,1500,7
489,2018-01-23 00:00:00,135,1250,1500,7
490,2018-01-23 01:00:00,160,1250,1500,7
491,2018-01-23 02:00:00,155,1250,1500,7
492,2018-01-23 03:00:00,160,1250,1500,7
493,2018-01-23 04:00:00,165,1250,1500,7
494,2018-01-23 05:00:00,175,1250,1500,7
495,2018-01-23 06:00:00,165,1250,1500,7
496,2018-01-23 07:00:00,220,1250,1500,7
497,2018-01-23 08:00:00,325,1250,1500,7
498,2018-01-23 09:00:00,340,1250,1500,7
499,2018-01-23 10:00:00,310,1250,1500,7
500,2018-01-23 11:00:00,340,1250,1500,7
501,2018-01-23 12:00:00,285,1250,1500,7
502,2018-01-23 13:00:00,335,1250,1500,7
503,2018-01-23 14:00:00,300,1250,1500,7
504,2018-01-23 15:00:00,340,1250,1500,7
505,2018-01-23 16:00:00,280,1250,1500,7
506,2018-01-23 17:00:00,230,1250,1500,7
507,2018-01-23 18:00:00,225,1250,1500,7
508,2018-01-23 19:00:00,285,1250,1500,7
509,2018-01-23 20:00:00,170,1250,1500,7
510,2018-01-23 21:00:00,125,1250,1500,7
511,2018-01-23 22:00:00,125,1250,1500,7
512,2018-01-23 23:00:00,130,1250,1500,7
513,2018-01-24 00:00:00,135,1250,1500,7
514,2018-01-24 01:00:00,155,1250,1500,7
515,2018-01-24 02:00:00,130,1250,1500,7
516,2018-01-24 03:00:00,155,1250,1500,7
517,2018-01-24 04:00:00,155,1250,1500,7
518,2018-01-24 05:00:00,160,1250,1500,7
519,2018-01-24 06:00:00,160,1250,1500,7
520,2018-01-24 07:00:00,225,1250,1500,7
521,2018-01-24 08:00:00,340,1250,1500,7
522,2018-01-24 09:00:00,340,1250,1500,7
523,2018-01-24 10:00:00,350,1250,1500,7
524,2018-01-24 11:00:00,345,1250,1500,7
525,2018-01-24 12:00:00,295,1250,1500,7
526,2018-01-24 13:00:00,340,1250,1500,7
527,2018-01-24 14:00:00,320,1250,1500,7
528,2018-01-24 15:00:00,325,1250,1500,7
529,2018-01-24 16:00:00,255,1250,1500,7
530,2018-01-24 17:00:00,215,1250,1500,7
531,2018-01-24 18:00:00,210,1250,1500,7
532,2018-01-24 19:00:00,145,1250,1500,7
533,2018-01-24 20:00:00,115,1250,1500,7
534,2018-01-24 21:00:00,130,1250,1500,7
535,2018-01-24 22:00:00,125,1250,1500,7
536,2018-01-24 23:00:00,130,1250,1500,7
537,2018-01-25 00:00:00,130,1250,1500,7
538,2018-01-25 01:00:00,130,1250,1500,7
539,2018-01-25 02:00:00,145,1250,1500,7
540,2018-01-25 03:00:00,145,1250,1500,7
541,2018-01-25 04:00:00,160,1250,1500,7
542,2018-01-25 05:00:00,125,1250,1500,7
543,2018-01-25 06:00:00,160,1250,1500,7
544,2018-01-25 07:00:00,235,1250,1500,7
545,2018-01-25 08:00:00,345,1250,1500,7
546,2018-01-25 09:00:00,310,1250,1500,7
547,2018-01-25 10:00:00,305,1250,1500,7
548,2018-01-25 11:00:00,300,1250,1500,7
549,2018-01-25 12:00:00,285,1250,1500,7
550,2018-01-25 13:00:00,310,1250,1500,7
551,2018-01-25 14:00:00,305,1250,1500,7
552,2018-01-25 15:00:00,295,1250,1500,7
553,2018-01-25 16:00:00,280,1250,1500,7
554,2018-01-25 17:00:00,265,1250,1500,7
555,2018-01-25 18:00:00,160,1250,1500,7
556,2018-01-25 19:00:00,115,1250,1500,7
