,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
161,2018-09-10 02:00:00,5.5,50,60,15
162,2018-09-10 03:00:00,4.5,50,60,15
163,2018-09-10 04:00:00,4.5,50,60,15
164,2018-09-10 05:00:00,5,50,60,15
165,2018-09-10 06:00:00,4,50,60,15
166,2018-09-10 07:00:00,6,50,60,15
167,2018-09-10 08:00:00,4,50,60,15
168,2018-09-10 09:00:00,4.5,50,60,15
169,2018-09-10 10:00:00,5,50,60,15
170,2018-09-10 11:00:00,4,50,60,15
171,2018-09-10 12:00:00,5,50,60,15
172,2018-09-10 13:00:00,4,50,60,15
173,2018-09-10 14:00:00,5,50,60,15
174,2018-09-10 15:00:00,5.5,50,60,15
175,2018-09-10 16:00:00,6,50,60,15
176,2018-09-10 17:00:00,6.5,50,60,15
177,2018-09-10 18:00:00,5.5,50,60,15
178,2018-09-10 19:00:00,4.5,50,60,15
179,2018-09-10 20:00:00,5,50,60,15
180,2018-09-10 21:00:00,4,50,60,15
181,2018-09-10 22:00:00,5.5,50,60,15
182,2018-09-10 23:00:00,5.5,50,60,15
183,2018-09-11 00:00:00,4.5,50,60,15
184,2018-09-11 01:00:00,5.59016994374947,50,60,15
185,2018-09-11 02:00:00,6.02079728939615,50,60,15
186,2018-09-11 03:00:00,4.60977222864644,50,60,15
187,2018-09-11 04:00:00,5.02493781056045,50,60,15
188,2018-09-11 05:00:00,5.02493781056045,50,60,15
189,2018-09-11 06:00:00,5.09901951359278,50,60,15
190,2018-09-11 07:00:00,5.02493781056045,50,60,15
191,2018-09-11 08:00:00,4.52769256906871,50,60,15
192,2018-09-11 09:00:00,5.52268050859363,50,60,15
193,2018-09-11 10:00:00,5.02493781056045,50,60,15
194,2018-09-11 11:00:00,4.60977222864644,50,60,15
195,2018-09-11 12:00:00,4.52769256906871,50,60,15
196,2018-09-11 13:00:00,5.02493781056045,50,60,15
197,2018-09-11 14:00:00,5.02493781056045,50,60,15
198,2018-09-11 15:00:00,4.60977222864644,50,60,15
199,2018-09-11 16:00:00,4.52769256906871,50,60,15
200,2018-09-11 17:00:00,6.02079728939615,50,60,15
201,2018-09-11 18:00:00,6.51920240520265,50,60,15
202,2018-09-11 19:00:00,4.52769256906871,50,60,15
203,2018-09-11 20:00:00,6.08276253029822,50,60,15
204,2018-09-11 21:00:00,6.02079728939615,50,60,15
205,2018-09-11 22:00:00,5.59016994374947,50,60,15
206,2018-09-11 23:00:00,9.05538513813742,50,60,15
207,2018-09-12 00:00:00,5.09901951359278,50,60,15
208,2018-09-12 01:00:00,5.59016994374947,50,60,15
209,2018-09-12 02:00:00,5.52268050859363,50,60,15
210,2018-09-12 03:00:00,4.52769256906871,50,60,15
211,2018-09-12 04:00:00,5.59016994374947,50,60,15
212,2018-09-12 05:00:00,5.02493781056045,50,60,15
213,2018-09-12 06:00:00,5.09901951359278,50,60,15
214,2018-09-12 07:00:00,6.57647321898295,50,60,15
215,2018-09-12 08:00:00,5.02493781056045,50,60,15
216,2018-09-12 09:00:00,4.52769256906871,50,60,15
217,2018-09-12 10:00:00,6.51920240520265,50,60,15
218,2018-09-12 11:00:00,5.02493781056045,50,60,15
219,2018-09-12 12:00:00,5.09901951359278,50,60,15
220,2018-09-12 13:00:00,5.02493781056045,50,60,15
221,2018-09-12 14:00:00,4.52769256906871,50,60,15
222,2018-09-12 15:00:00,5.02493781056045,50,60,15
223,2018-09-12 16:00:00,5.02493781056045,50,60,15
224,2018-09-12 17:00:00,5.09901951359278,50,60,15
225,2018-09-12 18:00:00,4.52769256906871,50,60,15
226,2018-09-12 19:00:00,6.51920240520265,50,60,15
227,2018-09-12 20:00:00,5.52268050859363,50,60,15
228,2018-09-12 21:00:00,6,50,60,15
229,2018-09-12 22:00:00,7.51664818918645,50,60,15
230,2018-09-12 23:00:00,6.57647321898295,50,60,15
231,2018-09-13 00:00:00,6.02079728939615,50,60,15
232,2018-09-13 01:00:00,5.52268050859363,50,60,15
233,2018-09-13 02:00:00,5.59016994374947,50,60,15
234,2018-09-13 03:00:00,6.02079728939615,50,60,15
235,2018-09-13 04:00:00,5.02493781056045,50,60,15
236,2018-09-13 05:00:00,4.60977222864644,50,60,15
237,2018-09-13 06:00:00,6.02079728939615,50,60,15
238,2018-09-13 07:00:00,6.08276253029822,50,60,15
239,2018-09-13 08:00:00,5.52268050859363,50,60,15
240,2018-09-13 09:00:00,4.52769256906871,50,60,15
241,2018-09-13 10:00:00,5.02493781056045,50,60,15
242,2018-09-13 11:00:00,6.08276253029822,50,60,15
243,2018-09-13 12:00:00,6.02079728939615,50,60,15
244,2018-09-13 13:00:00,4.52769256906871,50,60,15
245,2018-09-13 14:00:00,5.09901951359278,50,60,15
246,2018-09-13 15:00:00,5.02493781056045,50,60,15
247,2018-09-13 16:00:00,4.52769256906871,50,60,15
248,2018-09-13 17:00:00,5.59016994374947,50,60,15
249,2018-09-13 18:00:00,6.02079728939615,50,60,15
250,2018-09-13 19:00:00,6.51920240520265,50,60,15
251,2018-09-13 20:00:00,4.60977222864644,50,60,15
252,2018-09-13 21:00:00,6.57647321898295,50,60,15
253,2018-09-13 22:00:00,6.57647321898295,50,60,15
254,2018-09-13 23:00:00,4.60977222864644,50,60,15
255,2018-09-14 00:00:00,5.59016994374947,50,60,15
256,2018-09-14 01:00:00,6.51920240520265,50,60,15
257,2018-09-14 02:00:00,6.02079728939615,50,60,15
258,2018-09-14 03:00:00,6.57647321898295,50,60,15
259,2018-09-14 04:00:00,5.52268050859363,50,60,15
260,2018-09-14 05:00:00,5.09901951359278,50,60,15
261,2018-09-14 06:00:00,5.52268050859363,50,60,15
262,2018-09-14 07:00:00,5.02493781056045,50,60,15
263,2018-09-14 08:00:00,5.59016994374947,50,60,15
264,2018-09-14 09:00:00,4.52769256906871,50,60,15
265,2018-09-14 10:00:00,5.02493781056045,50,60,15
266,2018-09-14 11:00:00,5.02493781056045,50,60,15
267,2018-09-14 12:00:00,5.59016994374947,50,60,15
268,2018-09-14 13:00:00,4.52769256906871,50,60,15
269,2018-09-14 14:00:00,6.02079728939615,50,60,15
270,2018-09-14 15:00:00,7.56637297521078,50,60,15
271,2018-09-14 16:00:00,5.52268050859363,50,60,15
272,2018-09-14 17:00:00,6.08276253029822,50,60,15
273,2018-09-14 18:00:00,8.06225774829855,50,60,15
274,2018-09-14 19:00:00,7.07106781186548,50,60,15
275,2018-09-14 20:00:00,7.56637297521078,50,60,15
276,2018-09-14 21:00:00,6.51920240520265,50,60,15
277,2018-09-14 22:00:00,6.08276253029822,50,60,15
278,2018-09-14 23:00:00,7.07106781186548,50,60,15
279,2018-09-15 00:00:00,6.51920240520265,50,60,15
280,2018-09-15 01:00:00,5.09901951359278,50,60,15
281,2018-09-15 02:00:00,5.52268050859363,50,60,15
282,2018-09-15 03:00:00,5.59016994374947,50,60,15
283,2018-09-15 04:00:00,5.52268050859363,50,60,15
284,2018-09-15 05:00:00,5.09901951359278,50,60,15
285,2018-09-15 06:00:00,6.02079728939615,50,60,15
286,2018-09-15 07:00:00,5.59016994374947,50,60,15
287,2018-09-15 08:00:00,5.02493781056045,50,60,15
288,2018-09-15 09:00:00,5.02493781056045,50,60,15
289,2018-09-15 10:00:00,7.07106781186548,50,60,15
290,2018-09-15 11:00:00,7.51664818918645,50,60,15
291,2018-09-15 12:00:00,7.56637297521078,50,60,15
292,2018-09-15 13:00:00,7.51664818918645,50,60,15
293,2018-09-15 14:00:00,7.0178344238091,50,60,15
294,2018-09-15 15:00:00,6.08276253029822,50,60,15
295,2018-09-15 16:00:00,4.03112887414927,50,60,15
296,2018-09-15 17:00:00,5.09901951359278,50,60,15
297,2018-09-15 18:00:00,5.52268050859363,50,60,15
298,2018-09-15 19:00:00,4.03112887414927,50,60,15
299,2018-09-15 20:00:00,4.60977222864644,50,60,15
300,2018-09-15 21:00:00,5.02493781056045,50,60,15
301,2018-09-15 22:00:00,5.52268050859363,50,60,15
302,2018-09-15 23:00:00,6.08276253029822,50,60,15
303,2018-09-16 00:00:00,5.52268050859363,50,60,15
304,2018-09-16 01:00:00,5.52268050859363,50,60,15
305,2018-09-16 02:00:00,5.52268050859363,50,60,15
306,2018-09-16 03:00:00,5.02493781056045,50,60,15
307,2018-09-16 04:00:00,5.09901951359278,50,60,15
308,2018-09-16 05:00:00,5.02493781056045,50,60,15
309,2018-09-16 06:00:00,5.52268050859363,50,60,15
310,2018-09-16 07:00:00,6.02079728939615,50,60,15
311,2018-09-16 08:00:00,5.09901951359278,50,60,15
312,2018-09-16 09:00:00,5.02493781056045,50,60,15
313,2018-09-16 10:00:00,5.02493781056045,50,60,15
314,2018-09-16 11:00:00,5.52268050859363,50,60,15
315,2018-09-16 12:00:00,5.59016994374947,50,60,15
316,2018-09-16 13:00:00,5.52268050859363,50,60,15
317,2018-09-16 14:00:00,5.02493781056045,50,60,15
318,2018-09-16 15:00:00,5.59016994374947,50,60,15
319,2018-09-16 16:00:00,5.02493781056045,50,60,15
320,2018-09-16 17:00:00,4.52769256906871,50,60,15
321,2018-09-16 18:00:00,5.59016994374947,50,60,15
322,2018-09-16 19:00:00,5.02493781056045,50,60,15
323,2018-09-16 20:00:00,6.02079728939615,50,60,15
324,2018-09-16 21:00:00,6.02079728939615,50,60,15
325,2018-09-16 22:00:00,6.57647321898295,50,60,15
326,2018-09-16 23:00:00,6.02079728939615,50,60,15
327,2018-09-17 00:00:00,5.52268050859363,50,60,15
328,2018-09-17 01:00:00,5.59016994374947,50,60,15
329,2018-09-17 02:00:00,4.52769256906871,50,60,15
330,2018-09-17 03:00:00,5.59016994374947,50,60,15
331,2018-09-17 04:00:00,6.02079728939615,50,60,15
332,2018-09-17 05:00:00,5.02493781056045,50,60,15
333,2018-09-17 06:00:00,5.59016994374947,50,60,15
334,2018-09-17 07:00:00,5.52268050859363,50,60,15
335,2018-09-17 08:00:00,5.02493781056045,50,60,15
336,2018-09-17 09:00:00,5.59016994374947,50,60,15
337,2018-09-17 10:00:00,5.59016994374947,50,60,15
338,2018-09-17 11:00:00,5.52268050859363,50,60,15
339,2018-09-17 12:00:00,5.59016994374947,50,60,15
340,2018-09-17 13:00:00,6.51920240520265,50,60,15
341,2018-09-17 14:00:00,5.09901951359278,50,60,15
342,2018-09-17 15:00:00,5.59016994374947,50,60,15
343,2018-09-17 16:00:00,5.52268050859363,50,60,15
344,2018-09-17 17:00:00,5.59016994374947,50,60,15
345,2018-09-17 18:00:00,5.52268050859363,50,60,15
346,2018-09-17 19:00:00,6.57647321898295,50,60,15
347,2018-09-17 20:00:00,7.0178344238091,50,60,15
348,2018-09-17 21:00:00,6.57647321898295,50,60,15
349,2018-09-17 22:00:00,6.51920240520265,50,60,15
350,2018-09-17 23:00:00,5.02493781056045,50,60,15
351,2018-09-18 00:00:00,5.09901951359278,50,60,15
352,2018-09-18 01:00:00,6.02079728939615,50,60,15
353,2018-09-18 02:00:00,4.52769256906871,50,60,15
354,2018-09-18 03:00:00,5.09901951359278,50,60,15
355,2018-09-18 04:00:00,4.52769256906871,50,60,15
356,2018-09-18 05:00:00,5.59016994374947,50,60,15
357,2018-09-18 06:00:00,5.02493781056045,50,60,15
358,2018-09-18 07:00:00,5.59016994374947,50,60,15
359,2018-09-18 08:00:00,5.02493781056045,50,60,15
360,2018-09-18 09:00:00,4.52769256906871,50,60,15
361,2018-09-18 10:00:00,5.59016994374947,50,60,15
362,2018-09-18 11:00:00,4.52769256906871,50,60,15
363,2018-09-18 12:00:00,4.03112887414927,50,60,15
364,2018-09-18 13:00:00,4.60977222864644,50,60,15
365,2018-09-18 14:00:00,4.03112887414927,50,60,15
366,2018-09-18 15:00:00,4.12310562561766,50,60,15
367,2018-09-18 16:00:00,4.03112887414927,50,60,15
368,2018-09-18 17:00:00,3.64005494464026,50,60,15
369,2018-09-18 18:00:00,4.03112887414927,50,60,15
370,2018-09-18 19:00:00,5.52268050859363,50,60,15
371,2018-09-18 20:00:00,4.52769256906871,50,60,15
372,2018-09-18 21:00:00,5.52268050859363,50,60,15
373,2018-09-18 22:00:00,6.18465843842649,50,60,15
374,2018-09-18 23:00:00,5.59016994374947,50,60,15
375,2018-09-19 00:00:00,4.52769256906871,50,60,15
376,2018-09-19 01:00:00,5.09901951359278,50,60,15
377,2018-09-19 02:00:00,5.02493781056045,50,60,15
378,2018-09-19 03:00:00,5.09901951359278,50,60,15
379,2018-09-19 04:00:00,4.52769256906871,50,60,15
380,2018-09-19 05:00:00,4.52769256906871,50,60,15
381,2018-09-19 06:00:00,5.09901951359278,50,60,15
382,2018-09-19 07:00:00,5.02493781056045,50,60,15
383,2018-09-19 08:00:00,5.02493781056045,50,60,15
384,2018-09-19 09:00:00,4.60977222864644,50,60,15
385,2018-09-19 10:00:00,5.02493781056045,50,60,15
386,2018-09-19 11:00:00,4.52769256906871,50,60,15
387,2018-09-19 12:00:00,4.60977222864644,50,60,15
388,2018-09-19 13:00:00,4.52769256906871,50,60,15
389,2018-09-19 14:00:00,5.02493781056045,50,60,15
390,2018-09-19 15:00:00,4.12310562561766,50,60,15
391,2018-09-19 16:00:00,7.07106781186548,50,60,15
392,2018-09-19 17:00:00,4.60977222864644,50,60,15
393,2018-09-19 18:00:00,4.52769256906871,50,60,15
394,2018-09-19 19:00:00,5.52268050859363,50,60,15
395,2018-09-19 20:00:00,5.59016994374947,50,60,15
396,2018-09-19 21:00:00,5.52268050859363,50,60,15
397,2018-09-19 22:00:00,6.08276253029822,50,60,15
398,2018-09-19 23:00:00,5.52268050859363,50,60,15
399,2018-09-20 00:00:00,5.02493781056045,50,60,15
400,2018-09-20 01:00:00,5.59016994374947,50,60,15
401,2018-09-20 02:00:00,4.52769256906871,50,60,15
402,2018-09-20 03:00:00,5.59016994374947,50,60,15
403,2018-09-20 04:00:00,4.52769256906871,50,60,15
404,2018-09-20 05:00:00,6.51920240520265,50,60,15
405,2018-09-20 06:00:00,4.52769256906871,50,60,15
406,2018-09-20 07:00:00,5.59016994374947,50,60,15
407,2018-09-20 08:00:00,6.02079728939615,50,60,15
408,2018-09-20 09:00:00,5.02493781056045,50,60,15
409,2018-09-20 10:00:00,5.52268050859363,50,60,15
410,2018-09-20 11:00:00,5.59016994374947,50,60,15
411,2018-09-20 12:00:00,6.51920240520265,50,60,15
412,2018-09-20 13:00:00,5.02493781056045,50,60,15
413,2018-09-20 14:00:00,4.52769256906871,50,60,15
414,2018-09-20 15:00:00,5.59016994374947,50,60,15
415,2018-09-20 16:00:00,7.0178344238091,50,60,15
416,2018-09-20 17:00:00,6.57647321898295,50,60,15
417,2018-09-20 18:00:00,6.57647321898295,50,60,15
418,2018-09-20 19:00:00,7.07106781186548,50,60,15
419,2018-09-20 20:00:00,7.0178344238091,50,60,15
420,2018-09-20 21:00:00,5.09901951359278,50,60,15
421,2018-09-20 22:00:00,6.02079728939615,50,60,15
422,2018-09-20 23:00:00,5.02493781056045,50,60,15
423,2018-09-21 00:00:00,5.59016994374947,50,60,15
424,2018-09-21 01:00:00,5.02493781056045,50,60,15
425,2018-09-21 02:00:00,6.57647321898295,50,60,15
426,2018-09-21 03:00:00,5.52268050859363,50,60,15
427,2018-09-21 04:00:00,5.59016994374947,50,60,15
428,2018-09-21 05:00:00,6.02079728939615,50,60,15
429,2018-09-21 06:00:00,5.59016994374947,50,60,15
430,2018-09-21 07:00:00,5.02493781056045,50,60,15
431,2018-09-21 08:00:00,7.07106781186548,50,60,15
432,2018-09-21 09:00:00,6.57647321898295,50,60,15
433,2018-09-21 10:00:00,5.02493781056045,50,60,15
434,2018-09-21 11:00:00,5.59016994374947,50,60,15
435,2018-09-21 12:00:00,5.52268050859363,50,60,15
436,2018-09-21 13:00:00,4.52769256906871,50,60,15
437,2018-09-21 14:00:00,4.52769256906871,50,60,15
438,2018-09-21 15:00:00,5.52268050859363,50,60,15
439,2018-09-21 16:00:00,5.09901951359278,50,60,15
440,2018-09-21 17:00:00,0.5,50,60,15
441,2018-09-21 18:00:00,0,50,60,15
442,2018-09-21 19:00:00,0,50,60,15
443,2018-09-21 20:00:00,0,50,60,15
444,2018-09-21 21:00:00,0,50,60,15
445,2018-09-21 22:00:00,0,50,60,15
446,2018-09-21 23:00:00,0,50,60,15
447,2018-09-22 00:00:00,0,50,60,15
448,2018-09-22 01:00:00,0,50,60,15
449,2018-09-22 02:00:00,0,50,60,15
450,2018-09-22 03:00:00,0,50,60,15
451,2018-09-22 04:00:00,0,50,60,15
452,2018-09-22 05:00:00,0,50,60,15
453,2018-09-22 06:00:00,0,50,60,15
454,2018-09-22 07:00:00,0,50,60,15
455,2018-09-22 08:00:00,0,50,60,15
456,2018-09-22 09:00:00,0,50,60,15
457,2018-09-22 10:00:00,0,50,60,15
458,2018-09-22 11:00:00,0,50,60,15
459,2018-09-22 12:00:00,0,50,60,15
460,2018-09-22 13:00:00,0,50,60,15
461,2018-09-22 14:00:00,0,50,60,15
462,2018-09-22 15:00:00,0,50,60,15
463,2018-09-22 16:00:00,0,50,60,15
464,2018-09-22 17:00:00,0,50,60,15
465,2018-09-22 18:00:00,0,50,60,15
466,2018-09-22 19:00:00,0,50,60,15
467,2018-09-22 20:00:00,0,50,60,15
468,2018-09-22 21:00:00,0,50,60,15
469,2018-09-22 22:00:00,12.5099960031968,50,60,15
470,2018-09-22 23:00:00,13.5369863706809,50,60,15
471,2018-09-23 00:00:00,9.01387818865997,50,60,15
472,2018-09-23 01:00:00,9.05538513813742,50,60,15
473,2018-09-23 02:00:00,7.0178344238091,50,60,15
474,2018-09-23 03:00:00,7.56637297521078,50,60,15
475,2018-09-23 04:00:00,6.57647321898295,50,60,15
476,2018-09-23 05:00:00,6.51920240520265,50,60,15
477,2018-09-23 06:00:00,6.08276253029822,50,60,15
478,2018-09-23 07:00:00,6.51920240520265,50,60,15
479,2018-09-23 08:00:00,6.57647321898295,50,60,15
480,2018-09-23 09:00:00,5.52268050859363,50,60,15
481,2018-09-23 10:00:00,6.08276253029822,50,60,15
482,2018-09-23 11:00:00,7.51664818918645,50,60,15
483,2018-09-23 12:00:00,9.05538513813742,50,60,15
484,2018-09-23 13:00:00,8.06225774829855,50,60,15
485,2018-09-23 14:00:00,8.5146931829632,50,60,15
486,2018-09-23 15:00:00,9.5524865872714,50,60,15
487,2018-09-23 16:00:00,7.15891053163818,50,60,15
488,2018-09-23 17:00:00,8.06225774829855,50,60,15
489,2018-09-23 18:00:00,6.57647321898295,50,60,15
490,2018-09-23 19:00:00,7.0178344238091,50,60,15
491,2018-09-23 20:00:00,6.08276253029822,50,60,15
492,2018-09-23 21:00:00,7.07106781186548,50,60,15
493,2018-09-23 22:00:00,5.02493781056045,50,60,15
494,2018-09-23 23:00:00,5.09901951359278,50,60,15
495,2018-09-24 00:00:00,7.0178344238091,50,60,15
496,2018-09-24 01:00:00,0.5,50,60,15
497,2018-09-24 02:00:00,5.09901951359278,50,60,15
498,2018-09-24 03:00:00,5.52268050859363,50,60,15
499,2018-09-24 04:00:00,6.51920240520265,50,60,15
500,2018-09-24 05:00:00,6.57647321898295,50,60,15
501,2018-09-24 06:00:00,6.02079728939615,50,60,15
502,2018-09-24 07:00:00,6.51920240520265,50,60,15
503,2018-09-24 08:00:00,7.56637297521078,50,60,15
504,2018-09-24 09:00:00,6.02079728939615,50,60,15
505,2018-09-24 10:00:00,0,50,60,15
506,2018-09-24 11:00:00,4.52769256906871,50,60,15
507,2018-09-24 12:00:00,6.02079728939615,50,60,15
508,2018-09-24 13:00:00,6.08276253029822,50,60,15
509,2018-09-24 14:00:00,6.02079728939615,50,60,15
510,2018-09-24 15:00:00,6.08276253029822,50,60,15
511,2018-09-24 16:00:00,4.52769256906871,50,60,15
512,2018-09-24 17:00:00,6.08276253029822,50,60,15
513,2018-09-24 18:00:00,5.59016994374947,50,60,15
514,2018-09-24 19:00:00,5.02493781056045,50,60,15
515,2018-09-24 20:00:00,5.09901951359278,50,60,15
516,2018-09-24 21:00:00,6.51920240520265,50,60,15
517,2018-09-24 22:00:00,6.57647321898295,50,60,15
