,Tid (Cet),Tilsynelatende energi (kVAh),Merkeytelse (kVA),Merkeytelse + 20% (kVA),loc_id
111,2018-01-05 13:00:00,228,1000,1200,1
112,2018-01-05 14:00:00,222,1000,1200,1
113,2018-01-05 15:00:00,216,1000,1200,1
114,2018-01-05 16:00:00,216,1000,1200,1
115,2018-01-05 17:00:00,174,1000,1200,1
116,2018-01-05 18:00:00,162,1000,1200,1
117,2018-01-05 19:00:00,162,1000,1200,1
118,2018-01-05 20:00:00,174,1000,1200,1
119,2018-01-05 21:00:00,168,1000,1200,1
120,2018-01-05 22:00:00,162,1000,1200,1
121,2018-01-05 23:00:00,156,1000,1200,1
122,2018-01-06 00:00:00,168,1000,1200,1
123,2018-01-06 01:00:00,168,1000,1200,1
124,2018-01-06 02:00:00,168,1000,1200,1
125,2018-01-06 03:00:00,168,1000,1200,1
126,2018-01-06 04:00:00,162,1000,1200,1
127,2018-01-06 05:00:00,156,1000,1200,1
128,2018-01-06 06:00:00,162,1000,1200,1
129,2018-01-06 07:00:00,174,1000,1200,1
130,2018-01-06 08:00:00,174,1000,1200,1
131,2018-01-06 09:00:00,174,1000,1200,1
132,2018-01-06 10:00:00,180,1000,1200,1
133,2018-01-06 11:00:00,180,1000,1200,1
134,2018-01-06 12:00:00,180,1000,1200,1
135,2018-01-06 13:00:00,168,1000,1200,1
136,2018-01-06 14:00:00,174,1000,1200,1
137,2018-01-06 15:00:00,180,1000,1200,1
138,2018-01-06 16:00:00,174,1000,1200,1
139,2018-01-06 17:00:00,168,1000,1200,1
140,2018-01-06 18:00:00,162,1000,1200,1
141,2018-01-06 19:00:00,168,1000,1200,1
142,2018-01-06 20:00:00,174,1000,1200,1
143,2018-01-06 21:00:00,180,1000,1200,1
144,2018-01-06 22:00:00,174,1000,1200,1
145,2018-01-06 23:00:00,180,1000,1200,1
146,2018-01-07 00:00:00,174,1000,1200,1
147,2018-01-07 01:00:00,180,1000,1200,1
148,2018-01-07 02:00:00,180,1000,1200,1
149,2018-01-07 03:00:00,174,1000,1200,1
150,2018-01-07 04:00:00,186,1000,1200,1
151,2018-01-07 05:00:00,186,1000,1200,1
152,2018-01-07 06:00:00,192,1000,1200,1
153,2018-01-07 07:00:00,198,1000,1200,1
154,2018-01-07 08:00:00,198,1000,1200,1
155,2018-01-07 09:00:00,198,1000,1200,1
156,2018-01-07 10:00:00,204,1000,1200,1
157,2018-01-07 11:00:00,198,1000,1200,1
158,2018-01-07 12:00:00,198,1000,1200,1
159,2018-01-07 13:00:00,186,1000,1200,1
160,2018-01-07 14:00:00,180,1000,1200,1
161,2018-01-07 15:00:00,174,1000,1200,1
162,2018-01-07 16:00:00,180,1000,1200,1
163,2018-01-07 17:00:00,174,1000,1200,1
164,2018-01-07 18:00:00,168,1000,1200,1
165,2018-01-07 19:00:00,168,1000,1200,1
166,2018-01-07 20:00:00,168,1000,1200,1
167,2018-01-07 21:00:00,168,1000,1200,1
168,2018-01-07 22:00:00,174,1000,1200,1
169,2018-01-07 23:00:00,168,1000,1200,1
170,2018-01-08 00:00:00,168,1000,1200,1
171,2018-01-08 01:00:00,156,1000,1200,1
172,2018-01-08 02:00:00,162,1000,1200,1
173,2018-01-08 03:00:00,162,1000,1200,1
174,2018-01-08 04:00:00,168,1000,1200,1
175,2018-01-08 05:00:00,156,1000,1200,1
176,2018-01-08 06:00:00,168,1000,1200,1
177,2018-01-08 07:00:00,210,1000,1200,1
178,2018-01-08 08:00:00,222,1000,1200,1
179,2018-01-08 09:00:00,228,1000,1200,1
180,2018-01-08 10:00:00,234,1000,1200,1
181,2018-01-08 11:00:00,240,1000,1200,1
182,2018-01-08 12:00:00,234,1000,1200,1
183,2018-01-08 13:00:00,228,1000,1200,1
184,2018-01-08 14:00:00,216,1000,1200,1
185,2018-01-08 15:00:00,216,1000,1200,1
186,2018-01-08 16:00:00,216,1000,1200,1
187,2018-01-08 17:00:00,192,1000,1200,1
188,2018-01-08 18:00:00,174,1000,1200,1
189,2018-01-08 19:00:00,168,1000,1200,1
190,2018-01-08 20:00:00,174,1000,1200,1
191,2018-01-08 21:00:00,162,1000,1200,1
192,2018-01-08 22:00:00,162,1000,1200,1
193,2018-01-08 23:00:00,168,1000,1200,1
194,2018-01-09 00:00:00,168,1000,1200,1
195,2018-01-09 01:00:00,168,1000,1200,1
196,2018-01-09 02:00:00,162,1000,1200,1
197,2018-01-09 03:00:00,174,1000,1200,1
198,2018-01-09 04:00:00,168,1000,1200,1
199,2018-01-09 05:00:00,168,1000,1200,1
200,2018-01-09 06:00:00,174,1000,1200,1
201,2018-01-09 07:00:00,204,1000,1200,1
202,2018-01-09 08:00:00,210,1000,1200,1
203,2018-01-09 09:00:00,228,1000,1200,1
204,2018-01-09 10:00:00,240,1000,1200,1
205,2018-01-09 11:00:00,246,1000,1200,1
206,2018-01-09 12:00:00,252,1000,1200,1
207,2018-01-09 13:00:00,246,1000,1200,1
208,2018-01-09 14:00:00,240,1000,1200,1
209,2018-01-09 15:00:00,246,1000,1200,1
210,2018-01-09 16:00:00,234,1000,1200,1
211,2018-01-09 17:00:00,192,1000,1200,1
212,2018-01-09 18:00:00,168,1000,1200,1
213,2018-01-09 19:00:00,168,1000,1200,1
214,2018-01-09 20:00:00,162,1000,1200,1
215,2018-01-09 21:00:00,168,1000,1200,1
216,2018-01-09 22:00:00,168,1000,1200,1
217,2018-01-09 23:00:00,168,1000,1200,1
218,2018-01-10 00:00:00,168,1000,1200,1
219,2018-01-10 01:00:00,162,1000,1200,1
220,2018-01-10 02:00:00,156,1000,1200,1
221,2018-01-10 03:00:00,162,1000,1200,1
222,2018-01-10 04:00:00,162,1000,1200,1
223,2018-01-10 05:00:00,162,1000,1200,1
224,2018-01-10 06:00:00,162,1000,1200,1
225,2018-01-10 07:00:00,198,1000,1200,1
226,2018-01-10 08:00:00,204,1000,1200,1
227,2018-01-10 09:00:00,228,1000,1200,1
228,2018-01-10 10:00:00,234,1000,1200,1
229,2018-01-10 11:00:00,252,1000,1200,1
230,2018-01-10 12:00:00,282,1000,1200,1
231,2018-01-10 13:00:00,288,1000,1200,1
232,2018-01-10 14:00:00,276,1000,1200,1
233,2018-01-10 15:00:00,282,1000,1200,1
234,2018-01-10 16:00:00,282,1000,1200,1
235,2018-01-10 17:00:00,204,1000,1200,1
236,2018-01-10 18:00:00,186,1000,1200,1
237,2018-01-10 19:00:00,180,1000,1200,1
238,2018-01-10 20:00:00,180,1000,1200,1
239,2018-01-10 21:00:00,174,1000,1200,1
240,2018-01-10 22:00:00,174,1000,1200,1
241,2018-01-10 23:00:00,168,1000,1200,1
242,2018-01-11 00:00:00,168,1000,1200,1
243,2018-01-11 01:00:00,168,1000,1200,1
244,2018-01-11 02:00:00,168,1000,1200,1
245,2018-01-11 03:00:00,162,1000,1200,1
246,2018-01-11 04:00:00,168,1000,1200,1
247,2018-01-11 05:00:00,174,1000,1200,1
248,2018-01-11 06:00:00,174,1000,1200,1
249,2018-01-11 07:00:00,210,1000,1200,1
250,2018-01-11 08:00:00,234,1000,1200,1
251,2018-01-11 09:00:00,252,1000,1200,1
252,2018-01-11 10:00:00,264,1000,1200,1
253,2018-01-11 11:00:00,252,1000,1200,1
254,2018-01-11 12:00:00,246,1000,1200,1
255,2018-01-11 13:00:00,246,1000,1200,1
256,2018-01-11 14:00:00,234,1000,1200,1
257,2018-01-11 15:00:00,240,1000,1200,1
258,2018-01-11 16:00:00,228,1000,1200,1
259,2018-01-11 17:00:00,204,1000,1200,1
260,2018-01-11 18:00:00,186,1000,1200,1
261,2018-01-11 19:00:00,180,1000,1200,1
262,2018-01-11 20:00:00,168,1000,1200,1
263,2018-01-11 21:00:00,174,1000,1200,1
264,2018-01-11 22:00:00,168,1000,1200,1
265,2018-01-11 23:00:00,162,1000,1200,1
266,2018-01-12 00:00:00,168,1000,1200,1
267,2018-01-12 01:00:00,168,1000,1200,1
268,2018-01-12 02:00:00,168,1000,1200,1
269,2018-01-12 03:00:00,168,1000,1200,1
270,2018-01-12 04:00:00,162,1000,1200,1
271,2018-01-12 05:00:00,168,1000,1200,1
